CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout
1133111,2565,11,26,0,0.0
1133112,2566,25,16,1,0.0588235294117647
1133113,2567,4,5,0,0.0
1133114,2568,0,0,0,0.0
1133115,2569,2236,1331,326,0.130467571644042
1133116,2570,8,5,1,0.0
1133117,2571,84,48,3,0.0666666666666667
1133119,2572,0,0,0,0.0
113314,2573,0,0,0,0.0
113315,2574,0,0,0,0.0
1133200,2575,2194,1478,263,0.111637347767253
1133201,2576,1777,1077,356,0.183072677092916
1133202,2577,2147,1299,347,0.136679536679537
1133203,2578,2064,1245,322,0.134914145543745
1133204,2579,2720,1388,623,0.222222222222222
1133205,2580,1811,983,302,0.142276422764228
1133206,2581,2324,1556,451,0.176092544987147
1133207,2582,2743,1535,674,0.247718383311604
1133208,2583,1893,988,548,0.304123711340206
1133209,2584,184,124,55,0.256198347107438
1133210,2585,2112,1178,470,0.207482993197279
1133211,2586,1395,613,652,0.508250825082508
113320,2587,0,0,0,0.0
113321,2588,0,0,0,0.0
113321,2589,0,0,0,0.0
113320,2590,0,0,0,0.0
113321,2591,0,0,0,0.0
1133304,2592,2896,1550,492,0.158576051779935
1133305,2593,4040,2248,689,0.156739811912226
1133306,2594,1837,778,440,0.231266149870801
1133307,2595,2143,916,499,0.237777777777778
1133308,2596,2279,961,603,0.249475890985325
1133309,2597,2143,1217,311,0.144380639868745
1133310,2598,2965,1298,588,0.211627906976744
1133311,2599,2507,1203,566,0.22883487007544
1133312,2600,3249,1890,556,0.171625929861849
1133313,2601,3259,1857,620,0.173678532901834
1133314,2602,3383,1953,686,0.1855249745158
1133315,2603,1773,698,366,0.214076246334311
1133316,2604,2852,1539,503,0.185113268608414
1133317,2605,1729,958,292,0.134715025906736
1133318,2606,1639,908,310,0.180327868852459
1133319,2607,75,41,12,0.13953488372093
1133321,2608,0,0,0,0.0
1133325,2609,1949,1103,302,0.169845594913715
1133327,2610,4,2,4,0.0
1133328,2611,33,17,8,0.117647058823529
1133500,2612,3218,2091,209,0.0537944284341979
1133501,2613,9,6,0,0.0
1133503,2614,1189,772,90,0.0545454545454545
1133504,2615,596,386,30,0.0490956072351421
1133600,2616,2286,1299,219,0.06646294881589
1133601,2617,1985,1390,137,0.0694842406876791
1133602,2618,607,438,29,0.0451467268623025
1133603,2619,262,202,15,0.0404040404040404
1133604,2620,2836,1708,169,0.0483490566037736
1133605,2621,2439,1347,195,0.0689910979228487
1133606,2622,2567,1459,111,0.0377622377622378
1133607,2623,3715,2670,160,0.0323770491803279
1133608,2624,3116,1854,141,0.0331658291457286
1133609,2625,3149,1932,244,0.062019477191184
1133610,2626,573,325,47,0.08125
1133611,2627,1128,682,94,0.0830903790087464
1133612,2628,3163,1939,196,0.0500515995872033
1133613,2629,703,385,92,0.140992167101828
1133614,2630,930,495,67,0.0568627450980392
1133615,2631,2528,1476,123,0.0420054200542005
1133616,2632,714,369,62,0.0601092896174863
1133617,2633,2343,1433,146,0.0515679442508711
1133618,2634,374,234,37,0.0763358778625954
1133619,2635,327,103,81,0.224299065420561
1133620,2636,1199,688,99,0.072108843537415
1133621,2637,711,394,46,0.0734177215189873
1133701,2638,4,2,0,0.0
1133702,2639,0,0,0,0.0
1133800,2640,4285,2453,269,0.0481781376518219
1133801,2641,491,174,261,0.471264367816092
1133802,2642,4207,2174,329,0.0755760368663594
1133803,2643,3725,1944,248,0.0536737884314747
1133805,2644,4852,2681,220,0.03725782414307
1133806,2645,962,529,56,0.0601092896174863
1133807,2646,2366,1332,160,0.0554307116104869
1133808,2647,3994,2222,574,0.127989371124889
1133809,2648,375,190,59,0.180851063829787
1133900,2649,3061,1651,402,0.0846846846846847
1133920,2650,2448,1213,376,0.152514427040396
1133921,2651,4533,2086,1062,0.223534971644612
1133922,2652,75,39,19,0.384615384615385
1133940,2653,2354,952,633,0.22529224229543
1133950,2654,2176,903,404,0.145214521452145
1133951,2655,2578,1388,194,0.0855310049893086
1133952,2656,134,72,11,0.0958904109589041
1133960,2657,3227,1949,323,0.098810139679255
1133961,2658,2366,1394,306,0.109921484653819
1133962,2659,4328,2598,506,0.115369873514757
1133963,2660,2370,1434,266,0.0979563072586328
1133964,2661,2114,1197,296,0.122586062132662
1133965,2662,3022,1787,347,0.114508060033352
1133966,2663,3562,2080,462,0.116245831348261
1133967,2664,1408,785,199,0.138200782268579
1133968,2665,3629,2080,470,0.117304895782841
1133969,2666,2873,1939,213,0.0666666666666667
1133970,2667,3159,2067,322,0.0907335907335907
1133971,2668,2267,1193,309,0.123529411764706
1133980,2669,3461,2010,386,0.1245
1133981,2670,1594,993,129,0.077
1133982,2671,2991,1821,355,0.102370689655172
1133983,2672,1807,1103,133,0.101333333333333
1133984,2673,1360,787,232,0.122605363984674
1134000,2674,678,210,130,0.222772277227723
1134001,2675,1173,608,639,0.574712643678161
1134002,2676,1006,671,197,0.181547619047619
1134003,2677,434,126,236,0.630252100840336
1134004,2678,1672,923,633,0.334792122538293
1134005,2679,968,521,343,0.313953488372093
1134006,2680,1232,800,273,0.211180124223602
1134007,2681,186,135,29,0.124087591240876
1134008,2682,761,233,428,0.525862068965517
1134009,2683,1498,729,1086,0.730769230769231
1134010,2684,1356,862,369,0.241898148148148
1134011,2685,803,439,469,0.570114942528736
1134012,2686,82,49,24,0.215686274509804
1134013,2687,331,238,42,0.103734439834025
1134014,2688,1896,1372,106,0.0485859318346628
1134015,2689,1683,954,230,0.118697478991597
1134016,2690,1778,1043,206,0.126679462571977
1134017,2691,450,298,47,0.106666666666667
1134018,2692,1183,778,105,0.0862290862290862
1134019,2693,2527,1373,355,0.14536157779401
1134020,2694,936,525,396,0.417307692307692
1134021,2695,2471,1479,485,0.170469798657718
1134022,2696,1598,760,234,0.253044654939107
1134023,2697,4,1,0,0.0
1134024,2698,2249,847,387,0.204033214709371
1134025,2699,366,137,109,0.35036496350365
1134026,2700,149,69,68,0.558823529411765
1134027,2701,346,130,298,0.894736842105263
1134028,2702,1020,390,202,0.249350649350649
1134029,2703,23,4,6,0.0
1134030,2704,71,28,28,0.571428571428571
1134031,2705,2240,861,429,0.216184971098266
1134033,2706,1981,1218,194,0.10327868852459
1134035,2707,1193,637,174,0.148031496062992
1134036,2708,888,365,371,0.436274509803922
1134037,2709,189,94,102,0.509615384615385
1134038,2710,2055,1014,546,0.267144319344933
1134039,2711,653,243,172,0.283950617283951
1134040,2712,834,313,135,0.181229773462783
1134041,2713,636,255,181,0.318725099601594
1134043,2714,1292,620,574,0.42226148409894
1134044,2715,1187,463,579,0.526905829596413
1134046,2716,1312,498,515,0.42
1134047,2717,934,361,175,0.164265129682997
1134048,2718,171,13,30,0.0909090909090909
1134049,2719,0,0,0,0.0
1134050,2720,4007,2401,699,0.168247422680412
1134051,2721,0,0,0,0.0
1134052,2722,3807,1941,954,0.252861602497399
1134053,2723,417,215,129,0.293023255813953
1134054,2724,507,211,386,0.771428571428571
1134055,2725,2648,1168,1247,0.46695652173913
1134056,2726,2776,1176,1132,0.424576271186441
1134057,2727,1573,780,956,0.575718015665796
1134058,2728,1000,479,694,0.664583333333333
1134059,2729,392,186,124,0.349726775956284
1134060,2730,2562,969,1418,0.64576802507837
1134061,2731,2385,1054,1886,0.78866474543708
1134062,2732,1947,815,1552,0.818987341772152
1134063,2733,2851,1535,1704,0.539869281045752
1134065,2734,819,328,631,0.795665634674923
1134066,2735,1187,442,911,0.801385681293303
1134067,2736,2031,947,1446,0.698412698412698
1134068,2737,1950,901,1340,0.646993318485523
1134069,2738,2958,1469,2093,0.641131815044858
1134070,2739,1642,717,1217,0.738636363636364
1134071,2740,362,182,225,0.670886075949367
1134072,2741,316,117,207,0.618320610687023
1134073,2742,1447,898,617,0.375
1134074,2743,2726,1666,935,0.265206812652068
1134075,2744,1070,464,644,0.555555555555556
1134076,2745,2758,1221,1462,0.522821576763486
1134077,2746,969,633,371,0.34009360374415
1134078,2747,1528,862,660,0.350797266514806
1134079,2748,3800,2590,584,0.120388349514563
1134080,2749,645,526,56,0.0825335892514395
1134081,2750,3618,1342,2748,0.792948237059265
1134082,2751,745,418,201,0.240780911062907
1134083,2752,1140,640,450,0.312796208530806
1134084,2753,627,261,381,0.614785992217899
1134085,2754,1041,447,890,0.850340136054422
1134086,2755,2642,1171,1645,0.686274509803922
1134087,2756,1100,381,614,0.58659217877095
1134088,2757,503,161,285,0.56875
1134090,2758,90,33,62,0.710526315789474
1134091,2759,0,0,0,0.0
1134092,2760,187,102,45,0.29
1134093,2761,105,31,12,0.0882352941176471
1134094,2762,478,298,176,0.385135135135135
1134095,2763,51,28,12,0.148148148148148
1134096,2764,25,5,0,0.0
1134097,2765,978,559,394,0.364130434782609
1134098,2766,43,37,3,0.0625
1134099,2767,1032,723,88,0.0589887640449438
113402,2768,0,0,0,0.0
113403,2769,0,0,0,0.0
1134100,2770,24,15,0,0.0
1134101,2771,139,38,107,0.775
1134107,2772,134,26,69,0.52
1134108,2773,69,23,18,0.0952380952380952
1134109,2774,54,19,6,0.166666666666667
1134110,2775,1035,408,193,0.188725490196078
1134111,2776,307,134,214,0.678832116788321
1134112,2777,177,66,17,0.163636363636364
1134113,2778,2058,910,1581,0.768973214285714
1134114,2779,1747,742,1425,0.822972972972973
1134115,2780,303,242,46,0.135245901639344
1134116,2781,0,0,0,0.0
1134117,2782,156,14,12,0.0555555555555556
1134118,2783,1,7,0,0.0
1134119,2784,5,2,0,0.0
1134120,2785,740,241,507,0.742616033755274
1134122,2786,0,0,0,0.0
1134125,2787,0,0,0,0.0
1134126,2788,1552,1172,45,0.0261324041811847
1134127,2789,514,387,11,0.0184210526315789
1134128,2790,1258,919,66,0.0565832426550598
1134129,2791,1641,1275,37,0.021310181531176
1134130,2792,1725,1234,136,0.0768
1134131,2793,1792,1071,243,0.168831168831169
1134135,2794,1653,784,553,0.246719160104987
1134141,2795,136,93,9,0.129032258064516
1134143,2796,166,68,41,0.304347826086957
1134145,2797,0,0,0,0.0
1134147,2798,22,13,19,0.230769230769231
1134149,2799,58,37,52,0.378378378378378
1134152,2800,1,0,1,0.0
1134153,2801,255,173,38,0.121387283236994
1134157,2802,324,127,218,0.7890625
1134161,2803,822,421,354,0.261390887290168
1134166,2804,0,0,0,0.0
113411,2805,0,0,0,0.0
1134300,2806,1589,700,1227,0.774709302325581
1134500,2807,2295,1288,551,0.236165237724084
1134501,2808,2267,1247,485,0.183788121990369
1134502,2809,3483,1963,675,0.175925925925926
1134503,2810,4112,2223,1152,0.275270758122744
1134504,2811,1373,736,481,0.324396782841823
1134505,2812,2038,1050,689,0.300843486410497
1134506,2813,1429,690,603,0.390420899854862
1134507,2814,1197,472,236,0.193548387096774
1134508,2815,747,280,320,0.437262357414449
1134509,2816,1585,756,575,0.302509907529723
1134510,2817,2146,927,1228,0.587284482758621
1134511,2818,1879,803,783,0.401797175866495
1134512,2819,1400,579,504,0.289879931389365
1134513,2820,2775,1062,882,0.309885931558935
1134514,2821,1388,687,437,0.250728862973761
1134515,2822,2190,862,1349,0.611244019138756
1134516,2823,40,12,25,0.7
1134517,2824,3054,1898,463,0.13315649867374
1134518,2825,2042,927,624,0.290889132821076
1134519,2826,3073,1948,529,0.172307692307692
1134520,2827,942,434,496,0.567441860465116
1134521,2828,4047,2331,1158,0.250359023456199
1134522,2829,3322,1849,740,0.186247969680563
1134523,2830,471,334,36,0.0835820895522388
1134525,2831,1482,678,581,0.381024096385542
1134527,2832,1714,698,1010,0.611111111111111
1134528,2833,0,0,0,0.0
1134529,2834,717,437,128,0.179487179487179
1134530,2835,343,102,108,0.315217391304348
1134531,2836,581,302,214,0.30794701986755
1134532,2837,318,160,158,0.493670886075949
1134533,2838,974,534,419,0.431297709923664
1134534,2839,89,44,49,0.590909090909091
1134535,2840,875,364,489,0.534059945504087
1134536,2841,48,26,23,0.583333333333333
1134537,2842,4,5,0,0.0
1134538,2843,922,405,323,0.333333333333333
1134539,2844,0,0,0,0.0
1134541,2845,0,0,0,0.0
1134542,2846,0,0,0,0.0
1134554,2847,56,23,13,0.318181818181818
1134555,2848,34,13,11,0.285714285714286
1134557,2849,0,0,0,0.0
1134558,2850,0,0,0,0.0
1134559,2851,0,0,0,0.0
1134600,2852,2337,1280,489,0.192094861660079
1134601,2853,3843,2075,1031,0.272992700729927
1134602,2854,2041,1074,718,0.332397003745318
1134603,2855,75,25,35,0.423076923076923
1134604,2856,2920,1488,1070,0.351186440677966
1134605,2857,2511,1259,722,0.284009546539379
1134606,2858,2864,1481,1033,0.359150102810144
1134607,2859,1794,805,798,0.405612244897959
1134608,2860,3586,1686,573,0.13980463980464
1134609,2861,2108,861,594,0.280516431924883
1134610,2862,2302,1276,620,0.245283018867925
1134611,2863,1756,850,577,0.281287246722288
1134612,2864,343,189,105,0.302083333333333
1134613,2865,782,327,379,0.455108359133127
1134614,2866,508,316,55,0.109717868338558
1134615,2867,234,116,112,0.473684210526316
1134616,2868,1295,568,569,0.400696864111498
1134617,2869,169,106,40,0.205882352941176
1134618,2870,447,270,197,0.406015037593985
1134619,2871,1241,790,259,0.188131313131313
1134620,2872,1683,913,455,0.228982300884956
1134621,2873,3820,1878,641,0.174342105263158
1134622,2874,1942,1088,478,0.25561797752809
1134623,2875,2532,1268,948,0.388188976377953
1134624,2876,1660,937,473,0.275377969762419
1134625,2877,2127,1283,322,0.150393700787402
1134626,2878,2686,1644,521,0.183886838868389
1134627,2879,3583,1995,244,0.0937818552497452
1134628,2880,2300,891,251,0.127229488703924
1134629,2881,1375,639,339,0.237795275590551
1134630,2882,1577,920,242,0.137362637362637
1134631,2883,1237,770,239,0.188311688311688
1134632,2884,2003,942,225,0.101204819277108
1134633,2885,973,419,85,0.0898345153664303
1134634,2886,3313,1824,275,0.0851063829787234
1134639,2887,725,305,230,0.299319727891156
1134640,2888,2744,1321,370,0.130335365853659
1134641,2889,540,294,186,0.328859060402685
1134642,2890,177,75,66,0.32
1134644,2891,6,2,0,0.0
1134646,2892,559,233,175,0.294117647058824
1134648,2893,2135,930,251,0.112983151635282
1134649,2894,110,46,59,0.58695652173913
1134651,2895,70,23,49,0.769230769230769
1134652,2896,836,343,417,0.502923976608187
1134653,2897,125,23,43,0.379310344827586
1134654,2898,1220,546,529,0.383018867924528
1134655,2899,57,40,5,0.075
1134656,2900,130,57,34,0.322033898305085
1134657,2901,83,38,19,0.228571428571429
1134658,2902,90,40,31,0.268292682926829
1134659,2903,237,136,109,0.458646616541353
1134660,2904,46,25,21,0.391304347826087
1134661,2905,940,411,520,0.531862745098039
1134662,2906,322,150,142,0.486666666666667
1134663,2907,0,0,0,0.0
1134664,2908,896,500,164,0.0938775510204082
1134665,2909,0,0,0,0.0
1134667,2910,0,0,0,0.0
1134673,2911,0,0,0,0.0
1134674,2912,0,0,0,0.0
1134675,2913,131,53,62,0.509433962264151
1134677,2914,236,134,5,0.0465116279069767
1134678,2915,53,30,7,0.0263157894736842
1150001,2916,1468,495,943,0.494432071269488
1150002,2917,1587,649,1080,0.558773424190801
1150003,2918,1764,842,629,0.236158192090395
1150004,2919,1675,739,681,0.19949494949495
1150005,2920,166,89,42,0.0428571428571429
1150011,2921,185,73,70,0.141304347826087
1150012,2922,72,33,16,0.0652173913043478
1150013,2923,116,57,24,0.138461538461538
1150017,2924,122,43,42,0.0655737704918033
1170001,2925,1969,736,1240,0.388736263736264
1170002,2926,1987,690,1367,0.48955223880597
1170003,2927,2820,1622,927,0.245236631837738
1170004,2928,2037,768,1272,0.464473684210526
1190001,2929,784,441,20,0.0140515222482436
1190003,2930,511,190,24,0.0478723404255319
1190004,2931,705,331,27,0.0212121212121212
1190005,2932,915,444,59,0.0632054176072235
1190007,2933,264,147,5,0.0
1190009,2934,269,171,2,0.0113636363636364
1190010,2935,423,232,19,0.0575221238938053
1211000,2936,2918,1745,171,0.0367816091954023
1211001,2937,1422,779,104,0.0587484035759898
1211002,2938,202,112,11,0.0535714285714286
1211003,2939,1450,786,125,0.0790123456790123
1211004,2940,3245,1743,324,0.0781071835803877
1211005,2941,4,1,2,0.0
1211006,2942,4,1,0,0.0
1211007,2943,1340,844,78,0.046594982078853
1211008,2944,3427,1958,316,0.0578300921187308
1211009,2945,198,96,18,0.0618556701030928
1211010,2946,3378,1949,179,0.0422960725075529
1211011,2947,1536,962,72,0.0341614906832298
1211012,2948,614,327,73,0.0804953560371517
1211013,2949,1951,1036,141,0.0874635568513119
1211014,2950,282,152,24,0.0943396226415094
1211015,2951,320,136,43,0.0985915492957746
1211016,2952,2071,1226,172,0.0700934579439252
1211017,2953,1702,1012,121,0.0733333333333333
1211018,2954,160,98,13,0.043859649122807
1211019,2955,2172,1416,122,0.0561797752808989
1211020,2956,2168,1368,92,0.0426470588235294
1211021,2957,2844,1712,167,0.0492289442467378
1211022,2958,2384,1570,89,0.0368519675202998
1211023,2959,1958,1198,71,0.0473372781065089
1211024,2960,3768,2382,223,0.0566275167785235
1211025,2961,1304,829,89,0.0587529976019185
1211026,2962,2436,1778,33,0.0452261306532663
1211027,2963,1189,889,101,0.0474040632054176
1211028,2964,403,304,104,0.0397350993377483
1211029,2965,102,77,84,0.038961038961039
1211030,2966,16,8,3,0.0
1211031,2967,3563,1863,394,0.121459694989107
1211032,2968,4405,2775,239,0.0556363636363636
1211033,2969,2836,1717,118,0.0386869871043376
1211034,2970,849,443,62,0.090702947845805
1211035,2971,3460,1812,632,0.146561443066516
1211036,2972,3693,2211,279,0.078743741465635
1211037,2973,1199,717,122,0.0789473684210526
1211038,2974,1040,590,129,0.0883333333333333
1211039,2975,524,299,29,0.0801282051282051
1211040,2976,833,473,58,0.0920502092050209
1211041,2977,3559,2134,338,0.100188146754468
1211042,2978,2535,1423,294,0.103399433427762
1211044,2979,1203,722,91,0.0606469002695418
1211045,2980,2698,1621,216,0.0630630630630631
1211046,2981,803,460,52,0.0354767184035477
1211047,2982,4672,2574,457,0.0847201210287443
1211048,2983,1831,1010,141,0.0840751730959446
1211049,2984,3966,2161,365,0.0864592863677951
1211050,2985,221,119,23,0.0975609756097561
1211051,2986,274,149,25,0.102564102564103
1211052,2987,1260,683,116,0.0942334739803094
1211053,2988,0,0,0,0.0
1211054,2989,2047,1089,177,0.082483781278962
1211055,2990,888,520,47,0.0826923076923077
1211056,2991,1028,635,115,0.0705329153605016
1211057,2992,678,344,174,0.108262108262108
1211058,2993,2289,1154,199,0.106508875739645
1211059,2994,2536,1623,255,0.0881440099317194
1211060,2995,1279,822,91,0.0611995104039168
1211061,2996,3140,1661,445,0.12137359384251
1211062,2997,2532,1549,222,0.0693454309786131
1211063,2998,1571,978,117,0.0804020100502513
1211064,2999,2802,1905,191,0.0594111461619348
1211065,3000,1177,577,116,0.1239092495637
1211066,3001,223,110,12,0.119266055045872
1211172,3002,2048,1566,13,0.0436985433818873
1211224,3003,455,247,47,0.10077519379845
1211225,3004,445,242,63,0.0956175298804781
1212067,3005,1917,931,389,0.126898047722343
1212068,3006,3530,2078,357,0.0890707751564757
1212069,3007,2402,1439,217,0.0869565217391304
1212070,3008,8,4,0,0.0
1212071,3009,4281,2801,265,0.0543633762517883
1212072,3010,3565,2017,345,0.0881321982974462
1212073,3011,3781,2177,324,0.0740913327120224
1212074,3012,2200,1441,110,0.0387275242047026
1212075,3013,730,363,190,0.150837988826816
1212076,3014,2852,1456,356,0.14196675900277
1212077,3015,2928,1577,593,0.135050251256281
1212078,3016,1457,824,150,0.128537735849057
1212079,3017,2535,1478,115,0.0804218852999341
1212080,3018,2487,1518,169,0.0472388556220892
1212081,3019,2118,1368,140,0.0610632183908046
1212082,3020,677,432,40,0.0547945205479452
1212083,3021,1343,826,90,0.0484848484848485
1212084,3022,3303,1835,563,0.103804347826087
1212085,3023,3853,2187,391,0.0902050113895216
1212086,3024,3156,1754,351,0.0842824601366743
1212087,3025,4089,2183,607,0.134314627414903
1212088,3026,2322,1214,385,0.152317880794702
1212089,3027,3255,2002,167,0.049825610363727
1212090,3028,4328,2200,541,0.11699677567941
1212091,3029,4295,2875,175,0.0400851365732529
1212092,3030,3018,1399,252,0.0752762430939227
1212093,3031,285,129,13,0.0597014925373134
1212094,3032,2277,1236,162,0.063441712926249
1212095,3033,2509,1651,105,0.0455635491606715
1212096,3034,3360,2165,149,0.0447343895619758
1212097,3035,3656,2251,286,0.0710479573712256
1212098,3036,384,177,11,0.0710382513661202
1212099,3037,2661,1705,114,0.0661205383265067
1212100,3038,4331,1812,414,0.0908052541404911
1212101,3039,4126,1795,409,0.0857304004512126
1212102,3040,5370,2442,697,0.128803668195081
1212103,3041,2262,1186,642,0.252551020408163
1212104,3042,3665,1893,769,0.193223928004235
1212105,3043,2238,1403,219,0.0873015873015873
1212106,3044,3818,2164,346,0.0834512022630834
1212107,3045,3816,2398,284,0.0797827903091061
1212108,3046,2032,1174,422,0.123063683304647
1212109,3047,3616,2048,507,0.131916996047431
1212110,3048,2561,1537,316,0.0984996738421396
1212111,3049,4230,2344,378,0.0848692670381483
1212112,3050,1550,946,158,0.0817409766454352
1212113,3051,3554,2273,273,0.0877425044091711
1212114,3052,1711,1047,114,0.0805369127516778
1213115,3053,2813,1446,211,0.0671798460461861
1213116,3054,4733,2421,306,0.0642857142857143
1213117,3055,779,326,159,0.16969696969697
1213118,3056,2297,1106,144,0.110017889087657
1213119,3057,166,80,4,0.111111111111111
1213120,3058,1906,921,386,0.111827956989247
1213121,3059,2055,939,485,0.181818181818182
1213122,3060,2150,916,209,0.0978384527872583
1213123,3061,4950,2450,484,0.098217985909656
1213124,3062,203,132,4,0.0
1213125,3063,447,264,37,0.0888030888030888
1213126,3064,2328,1064,283,0.105805243445693
1213127,3065,4451,1670,554,0.11848635235732
1213128,3066,2565,1324,315,0.106060606060606
1213129,3067,2168,1283,200,0.0805051302288871
1213130,3068,5101,2258,1152,0.20442238267148
1213131,3069,4286,2312,396,0.0926007975188303
1213132,3070,4678,2678,529,0.0949868073878628
1213133,3071,3289,1950,336,0.085434894493052
1213134,3072,2058,1249,187,0.0827974276527331
1213135,3073,4315,2235,881,0.162854528819762
1213136,3074,2285,1370,202,0.107908351810791
1213137,3075,2704,1517,332,0.103799185888738
1213138,3076,3265,2065,143,0.0375793069790142
1213139,3077,4049,2527,174,0.0397456279809221
1213140,3078,4057,2505,183,0.0462662337662338
1213141,3079,3710,2371,88,0.0352792944141117
1213142,3080,625,397,77,0.03
1213143,3081,1697,1048,126,0.063891577928364
1213144,3082,3512,2245,220,0.0680698611733094
1213145,3083,4507,2802,291,0.0644573925710124
1213146,3084,2604,1653,197,0.0689230769230769
1213147,3085,4304,2738,220,0.0465116279069767
1213148,3086,2764,1544,228,0.0773263433813893
1213149,3087,2447,1413,170,0.0669014084507042
1213150,3088,2767,1595,228,0.0730018879798616
1213151,3089,3388,2148,188,0.0512091038406828
1213152,3090,2136,1424,101,0.0394644115574348
1213153,3091,3012,2103,124,0.0409134157944814
1213154,3092,3020,2034,124,0.0395452298566485
1213155,3093,4007,2641,220,0.0442846328538986
1213156,3094,827,570,29,0.0297723292469352
1213157,3095,342,230,8,0.0217391304347826
1213158,3096,3366,2124,206,0.0672541743970315
1213159,3097,4547,2431,483,0.0898453823652319
1213160,3098,3324,2045,249,0.074853228962818
1214043,3099,2149,1002,252,0.120967741935484
1214161,3100,2943,1535,470,0.127068166776969
1214162,3101,475,283,43,0.088339222614841
1214162,3102,95,57,8,0.105263157894737
1214163,3103,2540,1462,328,0.110116999311769
1214164,3104,4391,2627,435,0.0899005355776588
1214165,3105,3700,1730,494,0.121495327102804
1214166,3106,2203,1143,336,0.125324114088159
1214167,3107,4111,2036,906,0.20281124497992
1214168,3108,1824,1059,170,0.084280303030303
1214169,3109,2894,1731,293,0.0922531046717918
1214170,3110,5033,2761,938,0.219263899765074
1214171,3111,2775,1467,397,0.153203342618384
1214173,3112,15,8,2,0.125
1214174,3113,2130,1014,311,0.173236514522822
1214175,3114,333,135,38,0.088
1214176,3115,2764,1819,160,0.0484314804623005
1214177,3116,920,420,122,0.165876777251185
1214178,3117,2072,1191,302,0.130060292850991
1214179,3118,3070,1916,309,0.0851282051282051
1214180,3119,1388,902,77,0.0478214665249734
1214181,3120,3966,2387,482,0.112605042016807
1214182,3121,103,64,3,0.0491803278688525
1214183,3122,477,317,13,0.028391167192429
1214184,3123,3392,2101,202,0.0566125290023202
1214185,3124,1537,1268,23,0.0180392156862745
1214186,3125,2529,2077,62,0.0186424474187381
1214187,3126,2140,1007,429,0.188139059304703
1214188,3127,1,0,0,0.0
1214189,3128,580,351,89,0.0971428571428571
1214190,3129,2658,1528,238,0.0725490196078431
1214191,3130,1790,1024,145,0.0653658536585366
1214192,3131,1272,737,114,0.0750670241286863
1214193,3132,3854,2185,294,0.0657954033348355
1214194,3133,435,271,23,0.05
1214195,3134,299,172,7,0.0388888888888889
1214196,3135,2169,1267,137,0.0519187358916479
1214197,3136,1313,868,40,0.0344036697247706
1214198,3137,2802,1851,103,0.0307443365695793
1214199,3138,46,30,0,0.0333333333333333
1214200,3139,50,33,2,0.0625
1214201,3140,1708,1111,101,0.0467889908256881
1214202,3141,3818,2437,208,0.0567115463076295
1214203,3142,2655,1707,131,0.0506108202443281
1214204,3143,3267,2046,180,0.0506958250497018
1214205,3144,3348,2129,147,0.0384972170686456
1214205,3145,0,0,0,0.0
1214206,3146,2579,1754,89,0.032590051457976
1214207,3147,1352,892,42,0.0225479143179256
1214208,3148,823,535,81,0.0927835051546392
1214209,3149,2273,1272,289,0.0756972111553785
1214210,3150,2863,1875,130,0.045016077170418
1214211,3151,4075,2815,137,0.0286225402504472
1214212,3152,511,310,23,0.0451612903225806
1214213,3153,1187,691,64,0.0763582966226138
1214214,3154,1601,876,100,0.0866050808314088
1214215,3155,1991,1194,99,0.0562347188264059
1214216,3156,743,433,69,0.0529801324503311
1214217,3157,937,547,61,0.054006968641115
1214218,3158,254,144,15,0.0536912751677852
1214219,3159,2623,1630,175,0.0479495268138801
1214220,3160,3497,1742,373,0.0836083608360836
1214220,3161,43,22,4,0.0909090909090909
1214220,3162,8,4,1,0.0
1214221,3163,168,86,20,0.0952380952380952
1214222,3164,2880,1465,310,0.0919220055710306
1214223,3165,1820,1096,119,0.0524444444444444
1214226,3166,2188,1435,120,0.0456460674157303
1219100,3167,0,0,0,0.0
1219101,3168,0,0,0,0.0
1219102,3169,1,0,1,0.0
1219200,3170,0,0,0,0.0
1219201,3171,0,0,0,0.0
1219202,3172,0,0,0,0.0
1219202,3173,0,0,0,0.0
1219203,3174,0,0,0,0.0
1219204,3175,0,0,0,0.0
1219300,3176,0,0,0,0.0
1219301,3177,0,0,0,0.0
1219302,3178,0,0,0,0.0
1219303,3179,0,0,0,0.0
1219304,3180,0,0,0,0.0
1230101,3181,1627,919,306,0.108967082860386
1230102,3182,1342,398,643,0.414948453608247
1230201,3183,477,267,80,0.0804597701149425
1230202,3184,1186,579,227,0.108391608391608
1230203,3185,968,513,149,0.0966469428007889
1230301,3186,1449,780,385,0.16796875
1230302,3187,1219,618,347,0.197019867549669
1230303,3188,427,244,96,0.142857142857143
1230401,3189,1950,1115,326,0.118081180811808
1230402,3190,1024,704,85,0.0516499282639885
1250001,3191,79,53,4,0.0357142857142857
1250002,3192,121,83,11,0.0581395348837209
1250003,3193,307,175,51,0.139784946236559
1250004,3194,286,133,110,0.171052631578947
1250005,3195,196,127,18,0.0909090909090909
1250006,3196,295,191,33,0.05
1270001,3197,1664,717,1282,0.761836441893831
1270002,3198,1778,654,1499,0.818461538461538
1270003,3199,549,201,453,0.773399014778325
1270004,3200,86,63,56,0.629032258064516
1270005,3201,1161,498,1044,0.906313645621181
1270006,3202,1280,503,1030,0.746478873239437
1270007,3203,840,308,712,0.819672131147541
1290101,3204,502,336,16,0.0215384615384615
