CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout,Turnout_Rate
690105,1548,168,61,117,0.35,0.3630952380952381
690201,1549,790,313,497,0.466237942122186,0.3962025316455696
690206,1550,136,82,28,0.0632911392405063,0.6029411764705882
690301,1551,790,414,277,0.175480769230769,0.5240506329113924
690307,1552,199,84,77,0.0963855421686747,0.4221105527638191
690401,1553,455,124,312,0.496,0.2725274725274725
690408,1554,571,363,22,0.0219178082191781,0.6357267950963222
710001,1555,597,355,26,0.0227920227920228,0.5946398659966499
710002,1556,849,408,54,0.0605326876513317,0.48056537102473496
710003,1557,479,275,55,0.0615942028985507,0.5741127348643006
710004,1558,3467,2070,262,0.0625601539942252,0.5970579751946928
710005,1559,2312,1425,195,0.0628053035589672,0.6163494809688581
710006,1560,1827,915,237,0.0603070175438596,0.5008210180623974
710007,1561,2370,1159,214,0.0701906412478336,0.4890295358649789
710008,1562,1696,1006,95,0.0861386138613861,0.5931603773584906
710009,1563,376,185,29,0.0726256983240224,0.4920212765957447
710010,1564,1271,684,78,0.0649926144756278,0.5381589299763966
710011,1565,2225,1246,287,0.118452860596293,0.56
710012,1566,1511,715,114,0.0335195530726257,0.47319655857048315
710013,1567,0,0,0,0.0,0.0
710014,1568,851,430,72,0.0654205607476635,0.5052878965922444
710015,1569,2386,1130,492,0.165927240461402,0.47359597652975693
710016,1570,1833,1088,344,0.086837294332724,0.5935624659028914
710017,1571,701,416,74,0.0861244019138756,0.5934379457917262
710018,1572,1377,744,97,0.0663956639566396,0.5403050108932462
710019,1573,1841,996,248,0.0687563195146613,0.5410103204780011
730012,1574,1190,670,48,0.0162721893491124,0.5630252100840336
730013,1575,1144,635,58,0.0287539936102236,0.5550699300699301
730014,1576,1370,824,88,0.0322180916976456,0.6014598540145986
730015,1577,3324,1673,452,0.0823317307692308,0.503309265944645
730022,1578,698,375,44,0.0133689839572193,0.5372492836676218
730023,1579,954,612,28,0.0181518151815182,0.6415094339622641
730024,1580,1944,966,73,0.0231822971548999,0.49691358024691357
730025,1581,1002,513,26,0.0174418604651163,0.5119760479041916
730026,1582,1004,562,67,0.0516014234875445,0.5597609561752988
730027,1583,1061,654,55,0.0307219662058372,0.6163996229971724
730028,1584,592,338,11,0.0147058823529412,0.5709459459459459
730032,1585,764,461,31,0.0105485232067511,0.6034031413612565
730033,1586,1693,913,54,0.0174672489082969,0.5392793857058477
730034,1587,1327,808,38,0.0109090909090909,0.6088922381311228
730035,1588,1027,601,50,0.0355329949238579,0.5851996105160662
730036,1589,1620,994,83,0.031062124248497,0.6135802469135803
730037,1590,435,210,54,0.0761904761904762,0.4827586206896552
730038,1591,477,174,157,0.247191011235955,0.36477987421383645
730042,1592,1258,483,134,0.0588235294117647,0.38394276629570745
730043,1593,1224,518,212,0.0992217898832685,0.42320261437908496
730044,1594,1314,797,113,0.0456273764258555,0.606544901065449
730045,1595,808,409,198,0.115479115479115,0.5061881188118812
730046,1596,696,431,37,0.0302325581395349,0.6192528735632183
730047,1597,258,134,11,0.0393700787401575,0.5193798449612403
730048,1598,594,377,19,0.0137741046831956,0.6346801346801347
750101,1599,1135,546,227,0.0658135283363803,0.48105726872246696
750201,1600,867,448,86,0.0602678571428571,0.5167243367935409
750301,1601,610,296,83,0.0782312925170068,0.4852459016393443
750401,1602,920,481,122,0.0935550935550936,0.5228260869565218
770001,1603,1041,540,29,0.0110091743119266,0.5187319884726225
770006,1604,428,244,14,0.024390243902439,0.5700934579439252
770008,1605,931,524,26,0.0230326295585413,0.5628356605800214
770009,1606,377,212,8,0.019047619047619,0.5623342175066313
770010,1607,269,174,5,0.0056818181818181,0.6468401486988847
770011,1608,937,489,42,0.0365853658536585,0.5218783351120597
770012,1609,315,195,16,0.0260416666666667,0.6190476190476191
770013,1610,155,91,6,0.0425531914893617,0.5870967741935483
770014,1611,160,108,5,0.0092592592592592,0.675
770015,1612,321,164,2,0.0121951219512195,0.5109034267912772
770017,1613,977,594,29,0.0231788079470199,0.6079836233367452
770020,1614,440,265,7,0.011070110701107,0.6022727272727273
770024,1615,324,184,4,0.0,0.5679012345679012
770026,1616,183,114,7,0.036036036036036,0.6229508196721312
770027,1617,528,251,10,0.0,0.4753787878787879
770032,1618,234,146,6,0.0068965517241379,0.6239316239316239
790101,1619,432,161,164,0.248704663212435,0.3726851851851852
790202,1620,480,257,172,0.220338983050847,0.5354166666666667
790303,1621,85,37,18,0.0975609756097561,0.43529411764705883
790306,1622,379,138,161,0.211538461538462,0.3641160949868074
790404,1623,364,97,243,0.364341085271318,0.2664835164835165
810001,1624,548,338,79,0.0736196319018405,0.6167883211678832
810002,1625,611,385,37,0.0284237726098191,0.630114566284779
810003,1626,594,367,95,0.0654761904761905,0.6178451178451179
810004,1627,509,272,63,0.0749063670411985,0.5343811394891945
810004,1628,13,8,5,0.125,0.6153846153846154
830001,1629,1487,783,116,0.0407643312101911,0.5265635507733692
830002,1630,1142,612,148,0.0666666666666667,0.5359019264448336
830003,1631,1332,649,157,0.0787878787878788,0.4872372372372372
830004,1632,1479,853,120,0.0374269005847953,0.5767410412440839
83002,1633,423,238,39,0.0646551724137931,0.5626477541371159
850001,1634,2562,1749,241,0.0676642810670137,0.6826697892271663
850002,1635,4120,2143,525,0.109360076408787,0.5201456310679612
850003,1636,2258,872,809,0.310690423162583,0.3861824623560673
850004,1637,1465,1020,67,0.0373737373737374,0.6962457337883959
850005,1638,1007,756,75,0.0695102685624013,0.7507447864945382
850006,1639,1372,856,107,0.082004555808656,0.6239067055393586
850007,1640,1489,857,143,0.0976470588235294,0.5755540631296172
850008,1641,2762,1379,375,0.0966113914924297,0.499275887038378
850009,1642,2601,1432,269,0.108594270486342,0.550557477893118
850010,1643,671,431,49,0.0552884615384615,0.6423248882265276
850011,1644,3537,2174,355,0.054397559735638,0.6146451795306758
850012,1645,2039,1223,124,0.0548489666136725,0.5998038254046101
850013,1646,838,508,37,0.0557620817843866,0.6062052505966588
850014,1647,2628,1650,144,0.0612903225806452,0.6278538812785388
850015,1648,1544,889,153,0.0769230769230769,0.5757772020725389
850016,1649,2667,1652,168,0.0517342739564962,0.6194225721784777
850017,1650,2917,1575,257,0.0762081784386617,0.5399382927665409
850018,1651,822,462,56,0.0560344827586207,0.5620437956204379
850019,1652,1568,1092,52,0.0285451197053407,0.6964285714285714
850020,1653,830,562,59,0.0642857142857143,0.6771084337349398
850021,1654,4097,2705,221,0.0524944154877141,0.6602391994142055
850022,1655,3524,2152,291,0.0570776255707763,0.6106696935300795
850023,1656,2389,1203,281,0.103535353535354,0.5035579740477187
850024,1657,2352,1188,176,0.0686695278969957,0.5051020408163265
850025,1658,3184,2181,184,0.0603130755064457,0.6849874371859297
850026,1659,994,607,174,0.116279069767442,0.6106639839034205
850027,1660,2545,1539,291,0.102401129943503,0.6047151277013753
850028,1661,2991,1903,193,0.0602474448628295,0.636242059511869
850029,1662,1485,970,92,0.0608695652173913,0.6531986531986532
850030,1663,4265,2900,501,0.0893062476044462,0.6799531066822978
850031,1664,2085,1482,107,0.0458590006844627,0.7107913669064748
850032,1665,2458,1654,147,0.0582822085889571,0.6729048006509357
850033,1666,3652,2218,324,0.071204657411554,0.6073384446878423
850034,1667,4008,2612,137,0.034416086620263,0.6516966067864272
850035,1668,1447,843,129,0.0706713780918728,0.5825846579129232
850036,1669,1936,1318,46,0.0247191011235955,0.6807851239669421
850037,1670,2011,1104,151,0.0458081244598099,0.5489806066633516
850038,1671,706,401,43,0.0641975308641975,0.5679886685552408
850039,1672,2928,1667,306,0.0989077669902913,0.5693306010928961
850040,1673,3469,2183,258,0.0695333943275389,0.6292879792447391
850041,1674,2530,1689,130,0.0442233278054174,0.6675889328063241
850042,1675,1521,887,184,0.106263982102908,0.5831689677843525
850043,1676,3401,1877,419,0.100158982511924,0.551896501029109
850044,1677,1507,698,367,0.175213675213675,0.46317186463171867
850045,1678,2566,1640,148,0.0405814657783162,0.6391270459859704
850046,1679,2928,1484,652,0.219594594594595,0.5068306010928961
850047,1680,2577,1583,295,0.101016518424396,0.6142801707411719
850048,1681,3279,2183,187,0.0545621274644658,0.6657517535834095
850049,1682,2287,1528,106,0.0456026058631922,0.6681241801486664
850050,1683,2819,1421,457,0.136297376093294,0.5040794608017027
850051,1684,1639,837,410,0.221954161640531,0.5106772422208664
850052,1685,3593,2062,271,0.0635467980295567,0.5738936821597551
850053,1686,2167,1514,144,0.0591755319148936,0.6986617443470236
850054,1687,3076,1703,345,0.110846245530393,0.5536410923276983
850055,1688,3429,2158,267,0.0647113594040968,0.6293379994167396
850056,1689,2930,1759,358,0.0947426067907996,0.6003412969283276
850057,1690,4406,2510,485,0.0926147704590818,0.5696777122106219
850058,1691,3562,2026,209,0.0548418972332016,0.5687815833801235
850059,1692,3865,2343,297,0.078719723183391,0.60620957309185
850060,1693,2209,1497,108,0.0515329419439008,0.6776822091444092
850061,1694,1684,1143,119,0.0585625554569654,0.6787410926365796
850062,1695,2478,1527,260,0.0986928104575163,0.6162227602905569
850063,1696,2006,1443,91,0.0423023578363384,0.7193419740777667
850064,1697,2624,1610,135,0.0476489028213166,0.6135670731707317
850065,1698,1194,741,109,0.0907821229050279,0.6206030150753769
850066,1699,2113,1275,187,0.0733801717408275,0.6034074775201136
850067,1700,2457,1569,148,0.0578512396694215,0.6385836385836385
850068,1701,1987,1139,345,0.135325131810193,0.5732259687971817
850069,1702,3724,2491,197,0.0513338722716249,0.6689044038668098
850070,1703,1901,1287,113,0.0551670551670552,0.6770120988953182
850071,1704,1767,1198,102,0.055694098088113,0.677985285795133
850072,1705,1521,969,89,0.041025641025641,0.6370808678500987
850073,1706,1815,1010,119,0.0609390609390609,0.5564738292011019
850074,1707,1829,1155,90,0.0505226480836237,0.6314926189174412
850075,1708,2516,1658,114,0.0402886349969934,0.6589825119236884
850076,1709,3256,2201,160,0.0479671082686158,0.675982800982801
850077,1710,3520,2074,235,0.0624692572552877,0.5892045454545455
850078,1711,2760,1783,156,0.050958904109589,0.6460144927536232
850079,1712,2589,1448,197,0.0625434329395413,0.5592893008883739
850080,1713,3461,2104,282,0.0781324440209624,0.6079167870557642
850081,1714,2821,1752,180,0.0623196768609348,0.6210563629918469
850082,1715,2769,1550,318,0.115434500648508,0.5597688696280245
850083,1716,3570,2078,332,0.0883898709985667,0.5820728291316527
850084,1717,2403,1491,135,0.0499334221038615,0.6204744069912609
850085,1718,3032,1826,296,0.0901639344262295,0.6022427440633246
850086,1719,2766,1818,134,0.0436241610738255,0.6572668112798264
850087,1720,2881,1950,51,0.0321480759863614,0.6768483165567512
850088,1721,2374,1075,183,0.0685714285714286,0.45282224094355517
850089,1722,3137,1972,108,0.0406626506024096,0.6286260758686644
850090,1723,3174,2113,94,0.0264400377714825,0.6657214870825456
850091,1724,2252,1431,164,0.071780436312456,0.6354351687388987
850092,1725,3334,1746,408,0.106812933025404,0.5236952609478105
850093,1726,262,151,14,0.0128205128205128,0.5763358778625954
850094,1727,3747,2571,184,0.0499804763764155,0.6861489191353083
850095,1728,2929,1876,223,0.0770901194353963,0.6404916353704336
850096,1729,1730,600,212,0.0991304347826087,0.3468208092485549
850097,1730,1332,974,36,0.0266393442622951,0.7312312312312312
850098,1731,1206,710,130,0.0672268907563025,0.5887230514096186
850099,1732,293,144,31,0.117647058823529,0.49146757679180886
850100,1733,30,13,8,0.25,0.43333333333333335
850101,1734,3345,2135,261,0.0790203327171904,0.6382660687593423
850102,1735,2543,1740,101,0.0299194476409666,0.6842312229650019
850103,1736,1265,675,241,0.160419790104948,0.5335968379446641
850104,1737,2653,1176,208,0.070859167404783,0.44327176781002636
850105,1738,51,30,2,0.0,0.5882352941176471
850106,1739,1909,1165,170,0.0712423979148566,0.610267155578837
850107,1740,3303,2139,176,0.055188679245283,0.6475930971843779
850108,1741,2851,1790,173,0.056965595036661,0.6278498772360576
850109,1742,3493,2278,153,0.0409691629955947,0.6521614657887203
850110,1743,2699,1745,134,0.05,0.6465357539829566
850111,1744,2024,1202,70,0.0652719665271966,0.5938735177865613
850112,1745,2841,1901,95,0.0322410147991543,0.6691305878211897
850113,1746,3275,1831,337,0.0952115812917595,0.5590839694656489
850114,1747,1326,871,108,0.0662020905923345,0.6568627450980392
850115,1748,2897,1938,138,0.0457142857142857,0.6689678978253366
850116,1749,4532,3032,160,0.029673590504451,0.6690203000882613
850117,1750,4124,2355,329,0.0790738313674094,0.5710475266731329
850118,1751,4263,2612,251,0.0554048818287485,0.6127140511376965
850119,1752,2313,1579,92,0.0345489443378119,0.6826632079550368
850120,1753,3393,2256,147,0.0376681614349776,0.6648983200707339
850121,1754,2552,1703,99,0.0378833433553818,0.667319749216301
850122,1755,4712,3096,227,0.041747572815534,0.6570458404074703
850123,1756,2027,1295,101,0.0338582677165354,0.6388751850024667
850124,1757,3038,1787,156,0.051792828685259,0.5882159315339038
850125,1758,4689,2999,211,0.0449628127112914,0.6395820004265301
850126,1759,4301,2635,399,0.0894655305964369,0.6126482213438735
850127,1760,3678,2146,337,0.0874291115311909,0.5834692767808591
850128,1761,2670,1851,112,0.038751345532831,0.6932584269662921
850129,1762,3958,2297,325,0.0718982902235862,0.5803436078827691
850130,1763,3386,2251,213,0.0616621983914209,0.664796219728293
850131,1764,3234,2050,163,0.0489955903968643,0.6338899196042053
850132,1765,2781,1741,166,0.0612478534630796,0.6260338007910824
850133,1766,2477,1315,233,0.0895638629283489,0.5308841340331045
850134,1767,4375,2669,363,0.0769230769230769,0.6100571428571429
850135,1768,3952,2363,233,0.0525182953077916,0.5979251012145749
850136,1769,1916,1286,76,0.0267295597484277,0.6711899791231732
850137,1770,1889,1255,63,0.0274636510500808,0.6643726839597671
850138,1771,1841,1278,97,0.0670347003154574,0.6941879413362303
850139,1772,4188,2465,277,0.0584003385526873,0.5885864374403056
850140,1773,4555,2841,214,0.0469750889679715,0.6237102085620198
850141,1774,3073,2127,197,0.0592941176470588,0.6921575008135372
850142,1775,2854,1884,139,0.0473372781065089,0.6601261387526279
850143,1776,1815,1273,77,0.0447761194029851,0.7013774104683196
850144,1777,2552,1676,99,0.0379975874547648,0.6567398119122257
850145,1778,1579,966,144,0.0831622176591376,0.6117796073464218
850146,1779,4537,2640,421,0.0871401151631478,0.5818823010800088
850147,1780,1769,1030,126,0.0610610610610611,0.5822498586772188
850148,1781,327,227,7,0.0657276995305164,0.6941896024464832
850149,1782,3961,2456,308,0.0746268656716418,0.6200454430699318
850150,1783,973,640,74,0.0682788051209104,0.65775950668037
850151,1784,1577,953,134,0.0859538784067086,0.6043119847812302
850152,1785,117,50,39,0.229166666666667,0.42735042735042733
850153,1786,3955,2747,276,0.064291247095275,0.6945638432364096
850154,1787,916,569,52,0.0374787052810903,0.62117903930131
850155,1788,2499,1537,174,0.0642023346303502,0.615046018407363
850156,1789,3470,2079,322,0.1015625,0.5991354466858789
850157,1790,3522,2362,174,0.046908315565032,0.6706416808631459
850158,1791,2389,1473,156,0.0618695359784802,0.6165759732105484
850159,1792,3436,1973,440,0.105552776388194,0.5742142025611175
850160,1793,317,224,11,0.0181818181818182,0.7066246056782335
850161,1794,258,191,11,0.0434782608695652,0.7403100775193798
850162,1795,253,171,7,0.0113636363636364,0.6758893280632411
850163,1796,1435,857,136,0.0898138006571741,0.597212543554007
850164,1797,1061,805,24,0.0165094339622642,0.7587181903864278
850165,1798,888,616,46,0.0401929260450161,0.6936936936936937
850166,1799,3605,2345,251,0.0671197960917587,0.6504854368932039
850167,1800,4399,2848,204,0.0468694096601073,0.6474198681518527
850168,1801,1795,1171,71,0.040136635354398,0.6523676880222842
850169,1802,2845,1798,281,0.0886004514672686,0.6319859402460457
850170,1803,1689,1047,151,0.0806293018682399,0.6198934280639432
850171,1804,2010,1232,103,0.0472377902321858,0.6129353233830845
850172,1805,994,555,76,0.0805008944543828,0.5583501006036218
850173,1806,626,424,17,0.0316301703163017,0.6773162939297125
850174,1807,3919,2248,445,0.114401076716016,0.5736157182954835
850175,1808,1582,1012,117,0.0692307692307692,0.6396965865992414
850176,1809,3669,1714,248,0.0642035130224107,0.467157263559553
850177,1810,1943,1035,113,0.0573372206025267,0.532681420483788
850178,1811,2184,1278,186,0.0763358778625954,0.5851648351648352
850179,1812,4487,3320,107,0.0215439856373429,0.7399153108981502
850180,1813,2198,1314,216,0.0913669064748201,0.5978161965423112
850181,1814,1566,861,181,0.100678733031674,0.5498084291187739
850182,1815,2782,1703,166,0.0480602200347423,0.6121495327102804
850183,1816,99,57,10,0.0384615384615385,0.5757575757575758
850184,1817,2565,1371,179,0.0564930300807043,0.5345029239766081
850185,1818,43,33,0,0.0,0.7674418604651163
850186,1819,108,61,3,0.0158730158730159,0.5648148148148148
850187,1820,484,278,19,0.040133779264214,0.5743801652892562
850188,1821,59,40,4,0.05,0.6779661016949152
850189,1822,744,426,42,0.0234192037470726,0.5725806451612904
850190,1823,82,45,14,0.0714285714285714,0.5487804878048781
850191,1824,436,204,58,0.117073170731707,0.46788990825688076
850192,1825,1724,963,157,0.063894523326572,0.558584686774942
850193,1826,880,487,57,0.0486815415821501,0.553409090909091
850194,1827,23,17,0,0.0,0.7391304347826086
850195,1828,825,534,63,0.0742115027829314,0.6472727272727272
850196,1829,1689,1029,123,0.072265625,0.6092362344582594
850197,1830,1195,739,51,0.0414285714285714,0.6184100418410042
850198,1831,118,77,5,0.0493827160493827,0.652542372881356
850199,1832,1363,875,40,0.0247191011235955,0.6419662509170947
850200,1833,1216,720,117,0.0743691899070385,0.5921052631578947
850201,1834,0,0,0,0.0,0.0
850202,1835,0,0,0,0.0,0.0
850203,1836,2993,1961,149,0.0458526532715095,0.6551954560641496
850204,1837,313,236,17,0.0638297872340425,0.7539936102236422
850205,1838,34,17,5,0.1875,0.5
850206,1839,1529,948,107,0.0666666666666667,0.6200130804447351
850207,1840,3624,2179,278,0.0794157918758558,0.6012693156732892
850208,1841,1283,862,50,0.0404255319148936,0.6718628215120811
850209,1842,767,504,81,0.116370808678501,0.6571056062581486
850210,1843,1422,987,54,0.029940119760479,0.6940928270042194
850211,1844,3255,1885,187,0.0705128205128205,0.5791090629800307
850212,1845,1269,889,76,0.0443951165371809,0.7005516154452325
850213,1846,3033,1868,285,0.0863464651915812,0.6158918562479393
850214,1847,3319,2178,88,0.0270392068499324,0.6562217535402229
850215,1848,2043,1005,189,0.0802407221664995,0.4919236417033774
850216,1849,2217,1325,161,0.0759219088937093,0.5976544880469102
850217,1850,1825,1073,179,0.0820559062218215,0.5879452054794521
850218,1851,3163,2064,119,0.0367504835589942,0.6525450521656655
850219,1852,2339,1580,82,0.0354037267080745,0.675502351432236
850220,1853,2348,1432,228,0.0858108108108108,0.6098807495741057
850221,1854,4510,2756,259,0.0488681279195113,0.6110864745011086
850222,1855,2705,1794,144,0.051296194153337,0.6632162661737523
850223,1856,1721,1173,80,0.0446880269814503,0.6815804764671702
850224,1857,1853,1153,62,0.0449438202247191,0.6222342147868322
850225,1858,3325,2083,201,0.0580832526621491,0.6264661654135338
850226,1859,4162,2438,336,0.0748466257668712,0.5857760691975012
850227,1860,3972,2481,349,0.0821018062397373,0.6246223564954683
850228,1861,2677,1485,442,0.108594270486342,0.5547254389241688
850229,1862,814,554,49,0.0894632206759443,0.6805896805896806
850230,1863,5353,3114,372,0.0580288609149524,0.5817298711003176
850231,1864,2159,1178,209,0.10025706940874,0.5456229735988883
850232,1865,2608,1560,194,0.0948717948717949,0.598159509202454
850233,1866,1312,764,129,0.0885416666666667,0.5823170731707317
850234,1867,656,424,31,0.0340909090909091,0.6463414634146342
850235,1868,1847,1147,119,0.0409302325581395,0.6210070384407147
850236,1869,2359,1485,125,0.0490331491712707,0.6295040271301399
850237,1870,1512,847,124,0.10589651022864,0.5601851851851852
850238,1871,2659,1552,251,0.0705657978385251,0.5836780744640843
850239,1872,3664,2294,207,0.0450963222416813,0.6260917030567685
850240,1873,1743,1057,149,0.054367201426025,0.606425702811245
850241,1874,1748,1194,106,0.0579831932773109,0.683066361556064
850242,1875,757,434,22,0.0527522935779817,0.5733157199471598
850243,1876,914,608,37,0.0385802469135802,0.6652078774617067
850244,1877,2207,1497,119,0.0361675126903553,0.6782963298595378
850245,1878,2741,1627,327,0.0679851668726823,0.5935789857716162
850246,1879,2761,1887,102,0.0364415862808146,0.6834480260775081
850247,1880,1938,1338,81,0.03725782414307,0.6904024767801857
850248,1881,920,559,73,0.0780141843971631,0.6076086956521739
850249,1882,2770,1496,318,0.0901909150757077,0.540072202166065
850250,1883,1718,1185,34,0.0355960264900662,0.689755529685681
850251,1884,1225,733,110,0.077124183006536,0.5983673469387755
850252,1885,1246,748,73,0.0489949748743719,0.6003210272873194
870101,1886,520,304,13,0.0204678362573099,0.5846153846153846
870201,1887,391,145,101,0.126984126984127,0.37084398976982097
870202,1888,58,22,12,0.0606060606060606,0.3793103448275862
870301,1889,377,190,102,0.10126582278481,0.5039787798408488
870302,1890,66,32,1,0.0,0.48484848484848486
870401,1891,378,194,103,0.0971428571428571,0.5132275132275133
870402,1892,105,61,7,0.0327868852459016,0.580952380952381
890101,1893,2224,1163,287,0.0779896013864818,0.522931654676259
890102,1894,323,169,40,0.0595238095238095,0.5232198142414861
890103,1895,640,355,83,0.084985835694051,0.5546875
890201,1896,2915,1723,277,0.0597539543057996,0.5910806174957118
890202,1897,626,326,85,0.08,0.5207667731629393
890302,1898,1086,724,34,0.023643949930459,0.6666666666666666
890303,1899,565,398,34,0.0356234096692112,0.7044247787610619
890304,1900,485,322,32,0.043343653250774,0.6639175257731958
890305,1901,1763,1035,208,0.0783365570599613,0.5870674985819626
890401,1902,541,268,72,0.0754716981132075,0.4953789279112754
890402,1903,2690,1190,906,0.248530646515533,0.4423791821561338
910101,1904,3881,2534,466,0.0907643312101911,0.6529245039938161
910102,1905,3653,2471,473,0.120564516129032,0.6764303312346017
910103,1906,3502,2442,264,0.070814572247237,0.6973158195316962
910104,1907,2091,1401,136,0.053834808259587,0.6700143472022956
910105,1908,4214,2534,414,0.0766129032258065,0.6013289036544851
910106,1909,2866,1949,335,0.0983015954709213,0.6800418702023726
910107,1910,1653,1277,121,0.0735524256651017,0.7725347852389595
910108,1911,1860,1096,136,0.0718085106382979,0.589247311827957
910109,1912,1555,1069,148,0.0888681010289991,0.6874598070739549
910109,1913,16,12,0,0.0833333333333333,0.75
910110,1914,2108,1458,279,0.106574394463668,0.6916508538899431
910201,1915,3803,2190,734,0.191685912240185,0.5758611622403366
910202,1916,1900,1046,431,0.180758017492711,0.5505263157894736
910202,1917,0,0,0,0.0,0.0
910203,1918,3713,2609,344,0.0788764909580608,0.7026663075680043
910204,1919,3499,2191,556,0.150986691142726,0.6261789082595027
910205,1920,4523,3214,524,0.106036909602753,0.7105903161618395
910206,1921,2061,1413,294,0.116096866096866,0.6855895196506551
910207,1922,2620,1847,235,0.0831533477321814,0.7049618320610687
910208,1923,3458,2383,322,0.113924050632911,0.6891266628108733
910208,1924,61,44,9,0.0930232558139535,0.7213114754098361
910208,1925,14,10,0,0.1,0.7142857142857143
910208,1926,88,60,21,0.116666666666667,0.6818181818181818
910301,1927,4857,1824,2434,0.405435385468663,0.37554045707226685
910301,1928,0,0,0,0.0,0.0
910302,1929,2562,1396,653,0.181422351233672,0.5448868071818892
910303,1930,1023,490,508,0.341772151898734,0.4789833822091887
910304,1931,3076,1395,907,0.277448071216617,0.4535110533159948
910305,1932,2417,1294,603,0.188449848024316,0.5353744311129499
910306,1933,1884,848,443,0.217964071856287,0.45010615711252655
910307,1934,1550,699,575,0.274480712166172,0.4509677419354839
910308,1935,2629,1416,615,0.171203438395415,0.5386078356789654
910401,1936,2965,1875,304,0.0720430107526882,0.6323777403035413
910402,1937,3430,2213,275,0.0660291438979964,0.6451895043731778
910403,1938,2994,1986,249,0.0824949698189135,0.6633266533066132
910404,1939,3078,2015,451,0.116941529235382,0.6546458739441195
910405,1940,3368,1996,445,0.103361766181636,0.5926365795724465
910405,1941,9,4,1,0.0,0.4444444444444444
910405,1942,16,10,3,0.0,0.625
910406,1943,4308,2783,486,0.0928803758583303,0.6460074280408542
910407,1944,4104,2970,376,0.085472972972973,0.7236842105263158
910408,1945,2676,1832,237,0.0785597381342062,0.6846038863976084
930001,1946,1638,798,220,0.0473815461346633,0.48717948717948717
930002,1947,1704,782,337,0.089873417721519,0.45892018779342725
930004,1948,87,59,5,0.0338983050847458,0.6781609195402298
930005,1949,720,352,92,0.0511363636363636,0.4888888888888889
930006,1950,377,238,54,0.0840336134453782,0.6312997347480106
930007,1951,320,168,45,0.0701754385964912,0.525
930009,1952,205,115,4,0.008695652173913,0.5609756097560976
930010,1953,452,224,45,0.0580357142857143,0.49557522123893805
930011,1954,577,316,53,0.0158730158730159,0.5476603119584056
930012,1955,2126,1036,350,0.062200956937799,0.4873000940733772
930013,1956,238,137,11,0.0145985401459854,0.5756302521008403
930014,1957,116,75,4,0.0526315789473684,0.646551724137931
930015,1958,479,273,19,0.022140221402214,0.569937369519833
930016,1959,100,62,2,0.028169014084507,0.62
950101,1960,417,262,35,0.0271317829457364,0.6282973621103117
950102,1961,90,54,14,0.0555555555555556,0.6
950203,1962,126,97,3,0.0202020202020202,0.7698412698412699
950204,1963,135,63,62,0.3,0.4666666666666667
950205,1964,183,96,39,0.127659574468085,0.5245901639344263
950306,1965,308,170,115,0.277456647398844,0.551948051948052
950407,1966,89,63,4,0.015625,0.7078651685393258
950408,1967,315,180,96,0.204545454545455,0.5714285714285714
970001,1968,380,265,14,0.0408921933085502,0.6973684210526315
970002,1969,2525,881,450,0.143843498273878,0.3489108910891089
970003,1970,529,337,6,0.0029154518950437,0.6370510396975425
970004,1971,546,269,27,0.0289855072463768,0.4926739926739927
970006,1972,1976,1134,45,0.0089525514771709,0.5738866396761133
970007,1973,1604,853,95,0.0429732868757259,0.5317955112219451
970008,1974,971,494,57,0.0383141762452107,0.5087538619979403
970010,1975,1974,1302,56,0.0230769230769231,0.6595744680851063
970011,1976,2369,1312,175,0.0480247869868319,0.5538201772899958
970012,1977,1062,692,55,0.0389048991354467,0.6516007532956686
970017,1978,438,311,3,0.0064935064935064,0.7100456621004566
970018,1979,1760,1213,42,0.0132340777502068,0.6892045454545455
97001,1980,3556,1790,345,0.0592841163310962,0.5033745781777278
970021,1981,1324,905,22,0.0065502183406113,0.6835347432024169
970022,1982,1861,1387,20,0.0085653104925053,0.7452982267598065
970033,1983,467,301,12,0.0231788079470199,0.6445396145610278
97004,1984,2246,1128,197,0.0558015943312666,0.5022261798753339
990101,1985,4951,2098,505,0.0940298507462687,0.4237527772167239
990102,1986,1296,759,46,0.0261707988980716,0.5856481481481481
990103,1987,351,187,22,0.0161290322580645,0.5327635327635327
990104,1988,4640,1960,555,0.103744939271255,0.4224137931034483
990205,1989,2307,1369,176,0.0537021969080553,0.5934113567403554
990206,1990,3492,715,493,0.104519774011299,0.2047537227949599
990207,1991,4568,1863,457,0.0707446808510638,0.40783712784588444
990308,1992,3860,2011,252,0.0418118466898955,0.5209844559585493
990309,1993,635,353,25,0.0220994475138122,0.5559055118110237
990310,1994,745,259,72,0.073394495412844,0.3476510067114094
990311,1995,804,62,128,0.135593220338983,0.07711442786069651
990412,1996,3514,1376,395,0.0984081041968162,0.39157655093910076
990413,1997,2438,1224,196,0.0549180327868852,0.5020508613617719
990414,1998,372,251,20,0.056,0.6747311827956989
990415,1999,264,142,8,0.0071428571428571,0.5378787878787878
990416,2000,4224,1499,493,0.088255261371351,0.3548768939393939
1010101,2001,266,162,26,0.0606060606060606,0.6090225563909775
1010201,2002,260,171,27,0.0740740740740741,0.6576923076923077
1010301,2003,252,114,46,0.079646017699115,0.4523809523809524
1010401,2004,278,124,66,0.0873015873015873,0.4460431654676259
