CNTYVTD,VTDKEY,BennetD_20P_President,BidenD_20P_President,BloombergD_20P_President,BookerD_20P_President,CastroD_20P_President,De La FuenteD_20P_President,DelaneyD_20P_President,GabbardD_20P_President,KlobucharD_20P_President,PatrickD_20P_President,SandersD_20P_President,SteyerD_20P_President,WarrenD_20P_President,WellsD_20P_President,WilliamsonD_20P_President,YangD_20P_President,ButtigiegD_20P_President,BennetD_20P_President_Percentage,BidenD_20P_President_Percentage,BloombergD_20P_President_Percentage,BookerD_20P_President_Percentage,CastroD_20P_President_Percentage,De La FuenteD_20P_President_Percentage,DelaneyD_20P_President_Percentage,GabbardD_20P_President_Percentage,KlobucharD_20P_President_Percentage,PatrickD_20P_President_Percentage,SandersD_20P_President_Percentage,SteyerD_20P_President_Percentage,WarrenD_20P_President_Percentage,WellsD_20P_President_Percentage,WilliamsonD_20P_President_Percentage,YangD_20P_President_Percentage,ButtigiegD_20P_President_Percentage
2011138,5373,1,78,27,0,0,0,0,0,1,0,83,1,18,0,0,1,3,0.004694835680751174,0.36619718309859156,0.1267605633802817,0.0,0.0,0.0,0.0,0.0,0.004694835680751174,0.0,0.38967136150234744,0.004694835680751174,0.08450704225352113,0.0,0.0,0.004694835680751174,0.014084507042253521
2011139,5374,7,157,41,1,1,0,0,3,1,0,123,3,22,0,0,3,4,0.01912568306010929,0.42896174863387976,0.11202185792349727,0.00273224043715847,0.00273224043715847,0.0,0.0,0.00819672131147541,0.00273224043715847,0.0,0.3360655737704918,0.00819672131147541,0.060109289617486336,0.0,0.0,0.00819672131147541,0.01092896174863388
2011140,5375,1,9,4,0,0,0,0,0,1,1,9,1,2,0,0,0,1,0.034482758620689655,0.3103448275862069,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.3103448275862069,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.034482758620689655
2011141,5376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011142,5377,0,8,4,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0.0,0.42105263157894735,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.2631578947368421,0.0,0.05263157894736842,0.0,0.0,0.0,0.0
2011143,5378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011144,5379,0,68,25,1,0,1,0,1,8,1,44,1,18,0,1,1,8,0.0,0.38202247191011235,0.1404494382022472,0.0056179775280898875,0.0,0.0056179775280898875,0.0,0.0056179775280898875,0.0449438202247191,0.0056179775280898875,0.24719101123595505,0.0056179775280898875,0.10112359550561797,0.0,0.0056179775280898875,0.0056179775280898875,0.0449438202247191
2011145,5380,1,160,57,0,0,0,0,1,12,1,47,1,35,0,0,0,27,0.0029239766081871343,0.4678362573099415,0.16666666666666666,0.0,0.0,0.0,0.0,0.0029239766081871343,0.03508771929824561,0.0029239766081871343,0.13742690058479531,0.0029239766081871343,0.1023391812865497,0.0,0.0,0.0,0.07894736842105263
2011146,5381,0,116,41,0,0,0,0,2,7,1,44,0,31,0,0,0,25,0.0,0.4344569288389513,0.15355805243445692,0.0,0.0,0.0,0.0,0.00749063670411985,0.026217228464419477,0.003745318352059925,0.1647940074906367,0.0,0.11610486891385768,0.0,0.0,0.0,0.09363295880149813
2011147,5382,0,6,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
2011148,5383,1,60,19,0,0,1,0,1,0,0,47,1,5,0,0,2,2,0.007194244604316547,0.4316546762589928,0.1366906474820144,0.0,0.0,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.3381294964028777,0.007194244604316547,0.03597122302158273,0.0,0.0,0.014388489208633094,0.014388489208633094
2011149,5384,1,194,44,0,0,0,0,1,5,0,99,1,30,0,0,1,10,0.0025906735751295338,0.5025906735751295,0.11398963730569948,0.0,0.0,0.0,0.0,0.0025906735751295338,0.012953367875647668,0.0,0.25647668393782386,0.0025906735751295338,0.07772020725388601,0.0,0.0,0.0025906735751295338,0.025906735751295335
2011150,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011151,5386,0,93,25,0,0,0,0,0,3,0,68,0,29,0,0,0,16,0.0,0.3974358974358974,0.10683760683760683,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.2905982905982906,0.0,0.12393162393162394,0.0,0.0,0.0,0.06837606837606838
2011152,5387,0,3,1,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
2011153,5388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011154,5389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011155,5390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011156,5391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011157,5392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011158,5393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011159,5394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011160,5395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011161,5396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011162,5397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011163,5398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011164,5399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011165,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011166,5401,0,24,15,0,0,0,0,0,1,0,18,0,13,0,0,0,1,0.0,0.3333333333333333,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.25,0.0,0.18055555555555555,0.0,0.0,0.0,0.013888888888888888
2011167,5402,6,178,62,4,0,0,0,0,4,0,142,5,54,0,2,2,8,0.01284796573875803,0.3811563169164882,0.13276231263383298,0.008565310492505354,0.0,0.0,0.0,0.0,0.008565310492505354,0.0,0.30406852248394006,0.010706638115631691,0.11563169164882227,0.0,0.004282655246252677,0.004282655246252677,0.017130620985010708
2011168,5403,0,20,8,0,1,0,0,1,2,0,36,1,6,0,0,0,4,0.0,0.25316455696202533,0.10126582278481013,0.0,0.012658227848101266,0.0,0.0,0.012658227848101266,0.02531645569620253,0.0,0.45569620253164556,0.012658227848101266,0.0759493670886076,0.0,0.0,0.0,0.05063291139240506
2011169,5404,0,15,9,0,0,0,0,0,1,0,23,0,4,0,0,0,4,0.0,0.26785714285714285,0.16071428571428573,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.4107142857142857,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142
2011170,5405,1,112,22,0,1,1,0,1,4,0,59,1,27,0,1,1,12,0.00411522633744856,0.4609053497942387,0.09053497942386832,0.0,0.00411522633744856,0.00411522633744856,0.0,0.00411522633744856,0.01646090534979424,0.0,0.24279835390946503,0.00411522633744856,0.1111111111111111,0.0,0.00411522633744856,0.00411522633744856,0.04938271604938271
2011171,5406,0,83,20,1,1,0,1,1,7,0,53,1,22,0,1,1,11,0.0,0.4088669950738916,0.09852216748768473,0.0049261083743842365,0.0049261083743842365,0.0,0.0049261083743842365,0.0049261083743842365,0.034482758620689655,0.0,0.26108374384236455,0.0049261083743842365,0.10837438423645321,0.0,0.0049261083743842365,0.0049261083743842365,0.054187192118226604
2011172,5407,2,115,28,0,0,0,0,0,2,0,141,2,36,0,0,0,12,0.005917159763313609,0.34023668639053256,0.08284023668639054,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.4171597633136095,0.005917159763313609,0.10650887573964497,0.0,0.0,0.0,0.03550295857988166
2030001,5408,0,115,36,0,2,0,0,0,1,1,38,0,22,1,1,0,6,0.0,0.515695067264574,0.16143497757847533,0.0,0.008968609865470852,0.0,0.0,0.0,0.004484304932735426,0.004484304932735426,0.17040358744394618,0.0,0.09865470852017937,0.004484304932735426,0.004484304932735426,0.0,0.026905829596412557
2030002,5409,1,126,38,2,0,2,0,0,2,0,59,2,8,0,2,1,5,0.004032258064516129,0.5080645161290323,0.1532258064516129,0.008064516129032258,0.0,0.008064516129032258,0.0,0.0,0.008064516129032258,0.0,0.23790322580645162,0.008064516129032258,0.03225806451612903,0.0,0.008064516129032258,0.004032258064516129,0.020161290322580645
2030003,5410,1,214,108,3,1,0,4,0,1,0,78,1,20,1,3,0,2,0.002288329519450801,0.4897025171624714,0.2471395881006865,0.006864988558352402,0.002288329519450801,0.0,0.009153318077803204,0.0,0.002288329519450801,0.0,0.17848970251716248,0.002288329519450801,0.04576659038901602,0.002288329519450801,0.006864988558352402,0.0,0.004576659038901602
2030004,5411,0,70,20,0,0,0,0,0,3,0,13,0,8,0,0,0,4,0.0,0.5932203389830508,0.1694915254237288,0.0,0.0,0.0,0.0,0.0,0.025423728813559324,0.0,0.11016949152542373,0.0,0.06779661016949153,0.0,0.0,0.0,0.03389830508474576
2030005,5412,0,35,10,0,0,0,0,0,1,0,4,0,3,0,0,0,1,0.0,0.6481481481481481,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.07407407407407407,0.0,0.05555555555555555,0.0,0.0,0.0,0.018518518518518517
2030006,5413,0,41,14,1,0,0,0,0,4,0,17,2,1,0,0,0,2,0.0,0.5,0.17073170731707318,0.012195121951219513,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.2073170731707317,0.024390243902439025,0.012195121951219513,0.0,0.0,0.0,0.024390243902439025
2030007,5414,0,50,15,0,0,1,0,0,2,0,12,0,1,0,0,0,2,0.0,0.6024096385542169,0.18072289156626506,0.0,0.0,0.012048192771084338,0.0,0.0,0.024096385542168676,0.0,0.14457831325301204,0.0,0.012048192771084338,0.0,0.0,0.0,0.024096385542168676
2030008,5415,0,122,36,1,0,0,0,0,5,0,56,0,22,0,1,0,7,0.0,0.488,0.144,0.004,0.0,0.0,0.0,0.0,0.02,0.0,0.224,0.0,0.088,0.0,0.004,0.0,0.028
2030009,5416,0,53,20,0,0,0,0,0,1,0,29,2,5,0,0,0,2,0.0,0.4732142857142857,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.25892857142857145,0.017857142857142856,0.044642857142857144,0.0,0.0,0.0,0.017857142857142856
2030010,5417,0,43,9,0,0,0,0,0,2,0,11,0,7,0,0,0,1,0.0,0.589041095890411,0.1232876712328767,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0,0.1506849315068493,0.0,0.0958904109589041,0.0,0.0,0.0,0.0136986301369863
2030011,5418,0,36,10,0,0,0,0,0,0,0,3,0,2,0,0,0,2,0.0,0.6792452830188679,0.18867924528301888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.0,0.03773584905660377,0.0,0.0,0.0,0.03773584905660377
2030012,5419,0,46,14,0,0,0,0,0,2,0,23,0,6,0,0,0,6,0.0,0.4742268041237113,0.14432989690721648,0.0,0.0,0.0,0.0,0.0,0.020618556701030927,0.0,0.23711340206185566,0.0,0.061855670103092786,0.0,0.0,0.0,0.061855670103092786
2030013,5420,0,41,16,1,0,0,0,3,4,1,25,0,11,0,0,0,4,0.0,0.3867924528301887,0.1509433962264151,0.009433962264150943,0.0,0.0,0.0,0.02830188679245283,0.03773584905660377,0.009433962264150943,0.2358490566037736,0.0,0.10377358490566038,0.0,0.0,0.0,0.03773584905660377
2030014,5421,0,40,22,0,0,0,0,1,5,0,18,0,3,0,1,0,1,0.0,0.43956043956043955,0.24175824175824176,0.0,0.0,0.0,0.0,0.01098901098901099,0.054945054945054944,0.0,0.1978021978021978,0.0,0.03296703296703297,0.0,0.01098901098901099,0.0,0.01098901098901099
2030015,5422,0,18,1,0,0,0,0,0,3,1,7,0,2,0,0,0,1,0.0,0.5454545454545454,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.030303030303030304,0.21212121212121213,0.0,0.06060606060606061,0.0,0.0,0.0,0.030303030303030304
2030016,5423,0,16,6,0,0,0,0,0,0,0,3,0,2,0,0,1,1,0.0,0.5517241379310345,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.06896551724137931,0.0,0.0,0.034482758620689655,0.034482758620689655
2030017,5424,0,115,52,0,0,0,1,0,7,0,23,0,6,1,0,0,4,0.0,0.5502392344497608,0.24880382775119617,0.0,0.0,0.0,0.004784688995215311,0.0,0.03349282296650718,0.0,0.11004784688995216,0.0,0.028708133971291867,0.004784688995215311,0.0,0.0,0.019138755980861243
2030018,5425,1,52,26,3,0,0,1,0,11,0,29,2,10,0,1,0,5,0.0070921985815602835,0.36879432624113473,0.18439716312056736,0.02127659574468085,0.0,0.0,0.0070921985815602835,0.0,0.07801418439716312,0.0,0.20567375886524822,0.014184397163120567,0.07092198581560284,0.0,0.0070921985815602835,0.0,0.03546099290780142
2030019,5426,2,78,19,1,0,0,0,4,4,0,20,2,14,0,0,0,5,0.013422818791946308,0.5234899328859061,0.12751677852348994,0.006711409395973154,0.0,0.0,0.0,0.026845637583892617,0.026845637583892617,0.0,0.1342281879194631,0.013422818791946308,0.09395973154362416,0.0,0.0,0.0,0.03355704697986577
2030020,5427,0,70,25,0,1,1,0,1,7,0,25,0,12,0,0,0,2,0.0,0.4861111111111111,0.1736111111111111,0.0,0.006944444444444444,0.006944444444444444,0.0,0.006944444444444444,0.04861111111111111,0.0,0.1736111111111111,0.0,0.08333333333333333,0.0,0.0,0.0,0.013888888888888888
2030021,5428,0,45,12,0,0,0,0,0,0,0,9,0,1,0,0,0,2,0.0,0.6521739130434783,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.014492753623188406,0.0,0.0,0.0,0.028985507246376812
2030022,5429,1,107,49,2,0,1,0,1,4,0,44,4,17,0,0,0,6,0.00423728813559322,0.4533898305084746,0.2076271186440678,0.00847457627118644,0.0,0.00423728813559322,0.0,0.00423728813559322,0.01694915254237288,0.0,0.1864406779661017,0.01694915254237288,0.07203389830508475,0.0,0.0,0.0,0.025423728813559324
2030023,5430,0,6,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.46153846153846156,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.0,0.0
2030024,5431,0,32,11,0,0,0,1,0,1,0,14,1,5,0,0,0,2,0.0,0.47761194029850745,0.16417910447761194,0.0,0.0,0.0,0.014925373134328358,0.0,0.014925373134328358,0.0,0.208955223880597,0.014925373134328358,0.07462686567164178,0.0,0.0,0.0,0.029850746268656716
2030025,5432,0,57,29,0,0,0,0,2,3,0,30,0,13,0,0,0,4,0.0,0.41304347826086957,0.21014492753623187,0.0,0.0,0.0,0.0,0.014492753623188406,0.021739130434782608,0.0,0.21739130434782608,0.0,0.09420289855072464,0.0,0.0,0.0,0.028985507246376812
2030026,5433,1,47,13,0,0,1,0,1,2,0,24,0,2,0,0,0,3,0.010638297872340425,0.5,0.13829787234042554,0.0,0.0,0.010638297872340425,0.0,0.010638297872340425,0.02127659574468085,0.0,0.2553191489361702,0.0,0.02127659574468085,0.0,0.0,0.0,0.031914893617021274
2050101,5434,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050102,5435,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
2050201,5436,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0
2050202,5437,0,10,3,0,0,0,0,0,0,0,4,0,3,0,0,0,1,0.0,0.47619047619047616,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.14285714285714285,0.0,0.0,0.0,0.047619047619047616
2050301,5438,0,10,1,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0.0,0.5555555555555556,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
2050401,5439,0,8,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2070001,5440,1,13,0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0.05,0.65,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0
2070002,5441,0,24,2,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0.0,0.7272727272727273,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.15151515151515152,0.0,0.0,0.0,0.030303030303030304
2070003,5442,0,26,3,0,0,0,0,0,1,0,4,1,3,0,0,0,1,0.0,0.6666666666666666,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.10256410256410256,0.02564102564102564,0.07692307692307693,0.0,0.0,0.0,0.02564102564102564
2070004,5443,0,5,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0
2070005,5444,0,15,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.0,0.6521739130434783,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0
2070006,5445,0,10,3,0,0,0,0,0,2,0,5,0,1,0,0,0,0,0.0,0.47619047619047616,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.23809523809523808,0.0,0.047619047619047616,0.0,0.0,0.0,0.0
2070007,5446,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2070008,5447,0,7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
2070009,5448,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285
2070010,5449,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090100,5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090101,5451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090102,5452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090103,5453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090110,5454,1,100,31,0,7,0,0,3,8,0,164,4,40,1,1,0,11,0.0026954177897574125,0.2695417789757412,0.08355795148247978,0.0,0.018867924528301886,0.0,0.0,0.008086253369272238,0.0215633423180593,0.0,0.4420485175202156,0.01078167115902965,0.1078167115902965,0.0026954177897574125,0.0026954177897574125,0.0,0.029649595687331536
2090112,5455,0,132,51,0,6,0,0,1,5,0,290,4,54,0,0,1,11,0.0,0.23783783783783785,0.0918918918918919,0.0,0.010810810810810811,0.0,0.0,0.0018018018018018018,0.009009009009009009,0.0,0.5225225225225225,0.007207207207207207,0.0972972972972973,0.0,0.0,0.0018018018018018018,0.01981981981981982
2090113,5456,0,116,37,0,10,0,0,2,5,0,249,3,34,0,1,2,9,0.0,0.24786324786324787,0.07905982905982906,0.0,0.021367521367521368,0.0,0.0,0.004273504273504274,0.010683760683760684,0.0,0.532051282051282,0.00641025641025641,0.07264957264957266,0.0,0.002136752136752137,0.004273504273504274,0.019230769230769232
2090114,5457,0,112,41,1,5,0,0,1,6,0,153,7,40,0,1,0,11,0.0,0.2962962962962963,0.10846560846560846,0.0026455026455026454,0.013227513227513227,0.0,0.0,0.0026455026455026454,0.015873015873015872,0.0,0.40476190476190477,0.018518518518518517,0.10582010582010581,0.0,0.0026455026455026454,0.0,0.0291005291005291
2090115,5458,0,42,7,0,3,0,0,2,1,0,211,2,25,0,0,0,8,0.0,0.13953488372093023,0.023255813953488372,0.0,0.009966777408637873,0.0,0.0,0.006644518272425249,0.0033222591362126247,0.0,0.7009966777408638,0.006644518272425249,0.08305647840531562,0.0,0.0,0.0,0.026578073089700997
2090120,5459,0,63,26,0,1,1,0,2,3,0,206,3,40,0,0,1,12,0.0,0.17597765363128492,0.07262569832402235,0.0,0.002793296089385475,0.002793296089385475,0.0,0.00558659217877095,0.008379888268156424,0.0,0.5754189944134078,0.008379888268156424,0.11173184357541899,0.0,0.0,0.002793296089385475,0.0335195530726257
2090121,5460,0,38,14,0,0,0,0,0,3,0,409,1,51,0,0,1,9,0.0,0.07224334600760456,0.026615969581749048,0.0,0.0,0.0,0.0,0.0,0.005703422053231939,0.0,0.7775665399239544,0.0019011406844106464,0.09695817490494296,0.0,0.0,0.0019011406844106464,0.017110266159695818
2090125,5461,0,46,7,0,1,0,0,0,1,0,61,0,17,0,1,1,3,0.0,0.3333333333333333,0.050724637681159424,0.0,0.007246376811594203,0.0,0.0,0.0,0.007246376811594203,0.0,0.4420289855072464,0.0,0.12318840579710146,0.0,0.007246376811594203,0.007246376811594203,0.021739130434782608
2090128,5462,0,20,3,0,0,0,0,0,2,0,22,0,5,0,0,0,2,0.0,0.37037037037037035,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.4074074074074074,0.0,0.09259259259259259,0.0,0.0,0.0,0.037037037037037035
2090132,5463,0,40,14,0,1,0,0,2,8,0,109,2,36,0,0,1,8,0.0,0.18099547511312217,0.06334841628959276,0.0,0.004524886877828055,0.0,0.0,0.00904977375565611,0.03619909502262444,0.0,0.49321266968325794,0.00904977375565611,0.16289592760180996,0.0,0.0,0.004524886877828055,0.03619909502262444
2090134,5464,1,41,15,0,0,0,0,1,0,0,91,0,22,0,0,0,1,0.005813953488372093,0.23837209302325582,0.0872093023255814,0.0,0.0,0.0,0.0,0.005813953488372093,0.0,0.0,0.5290697674418605,0.0,0.12790697674418605,0.0,0.0,0.0,0.005813953488372093
2090136,5465,0,57,17,0,2,0,0,0,1,0,83,0,19,0,0,0,6,0.0,0.3081081081081081,0.0918918918918919,0.0,0.010810810810810811,0.0,0.0,0.0,0.005405405405405406,0.0,0.4486486486486487,0.0,0.10270270270270271,0.0,0.0,0.0,0.032432432432432434
2090140,5466,1,64,9,0,2,1,0,5,1,0,447,1,57,0,0,1,5,0.0016835016835016834,0.10774410774410774,0.015151515151515152,0.0,0.003367003367003367,0.0016835016835016834,0.0,0.008417508417508417,0.0016835016835016834,0.0,0.7525252525252525,0.0016835016835016834,0.09595959595959595,0.0,0.0,0.0016835016835016834,0.008417508417508417
2090141,5467,0,35,9,0,0,0,0,0,5,0,103,1,27,0,0,0,6,0.0,0.1881720430107527,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.026881720430107527,0.0,0.553763440860215,0.005376344086021506,0.14516129032258066,0.0,0.0,0.0,0.03225806451612903
2090142,5468,1,38,5,0,1,0,0,2,7,0,462,0,54,0,0,1,15,0.0017064846416382253,0.06484641638225255,0.008532423208191127,0.0,0.0017064846416382253,0.0,0.0,0.0034129692832764505,0.011945392491467578,0.0,0.78839590443686,0.0,0.09215017064846416,0.0,0.0,0.0017064846416382253,0.025597269624573378
2090146,5469,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2090200,5470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
