CNTYVTD,VTDKEY,BennetD_20P_President,BidenD_20P_President,BloombergD_20P_President,BookerD_20P_President,CastroD_20P_President,De La FuenteD_20P_President,DelaneyD_20P_President,GabbardD_20P_President,KlobucharD_20P_President,PatrickD_20P_President,SandersD_20P_President,SteyerD_20P_President,WarrenD_20P_President,WellsD_20P_President,WilliamsonD_20P_President,YangD_20P_President,ButtigiegD_20P_President
"2510011",6191,0,101,34,0,0,0,0,0,7,0,52,4,16,0,0,1,9
"2510012A",6192,0,56,36,0,0,0,0,2,4,0,54,0,9,0,0,1,7
"2510012B",6193,0,23,9,0,0,0,0,0,4,0,24,0,5,0,0,0,5
"2510013",6194,0,46,33,1,2,0,0,3,4,0,36,1,12,0,1,0,4
"2510014",6195,0,6,4,0,0,0,0,0,0,0,3,0,2,0,0,0,0
"2510015",6196,0,35,10,0,0,0,0,0,1,0,17,6,11,0,0,0,9
"2510016",6197,1,13,8,0,0,0,0,0,1,0,8,0,1,0,0,0,0
"2510017",6198,1,44,24,0,0,0,0,0,2,1,62,4,18,0,0,0,14
"2510018",6199,0,80,37,0,1,0,0,0,6,0,82,5,30,0,0,1,7
"2510019",6200,0,129,47,0,1,0,0,3,4,0,68,3,26,0,0,1,11
"2510020",6201,0,47,12,1,0,1,0,0,0,0,30,0,5,0,0,0,3
"2510021",6202,0,24,20,0,0,0,0,0,4,0,20,1,5,0,0,1,3
"2510022",6203,0,93,39,0,0,0,0,0,0,0,80,2,26,0,0,0,3
"2510023",6204,0,46,14,0,0,0,1,0,4,0,30,0,10,0,0,0,0
"2510024",6205,0,71,13,0,0,0,0,2,3,0,48,2,12,0,0,0,5
"2510025",6206,0,31,12,0,1,0,0,0,0,0,29,0,4,0,0,2,3
"2510026",6207,0,33,10,0,0,0,0,0,1,0,10,0,4,0,0,0,0
"2510027",6208,1,35,9,0,0,0,1,0,3,0,34,1,12,0,0,2,6
"2510028",6209,0,49,29,0,0,0,0,2,1,1,29,1,16,0,0,0,6
"2510029",6210,0,21,9,0,0,0,0,0,2,0,17,2,6,0,0,0,6
"2510030",6211,0,35,17,0,0,0,0,0,1,0,22,2,4,0,0,0,4
"2510031",6212,0,25,11,0,0,0,0,0,0,0,17,2,7,0,0,1,2
"2510032",6213,0,64,26,0,0,0,0,0,1,0,59,5,15,0,0,0,6
"2510033",6214,0,49,20,0,0,0,0,0,2,0,43,1,15,0,0,0,3
"2510034",6215,0,70,25,0,0,0,0,0,6,0,52,1,10,0,0,0,17
"2510035",6216,0,101,37,1,0,0,0,3,2,0,49,2,24,0,0,0,18
"2510036",6217,0,10,8,0,0,0,0,0,0,0,37,2,9,0,0,0,2
"2510037",6218,0,42,16,0,0,0,0,1,4,0,25,2,15,0,0,0,5
"2510038",6219,0,17,6,0,0,1,0,0,1,0,15,1,5,0,0,1,1
"2510039",6220,1,64,24,0,1,1,0,2,4,0,46,3,24,0,0,0,5
"2510040",6221,0,54,31,0,0,0,0,2,4,0,74,2,21,0,0,0,9
"2510041",6222,0,122,55,1,0,1,0,1,7,0,75,6,27,0,0,0,21
"2510042",6223,0,90,26,0,0,0,0,0,1,0,64,1,20,0,0,0,8
"2510043",6224,0,88,18,0,0,0,0,0,1,0,63,1,13,0,0,0,4
"2530001",6225,0,42,9,0,1,0,1,0,1,0,21,1,5,0,0,0,1
"2530002",6226,0,46,16,0,0,0,0,0,3,0,8,0,7,0,0,0,3
"2530003",6227,1,34,5,0,0,0,1,0,3,0,25,0,9,0,0,0,4
"2530004",6228,0,38,13,0,0,0,0,1,1,0,29,0,8,0,1,1,2
"2550001",6229,3,36,32,1,6,2,0,1,3,0,46,2,6,0,0,3,1
"2550002",6230,0,2,4,0,0,0,0,1,0,0,1,4,1,0,0,0,1
"2550003",6231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2550004",6232,0,17,23,0,7,2,0,1,4,0,17,0,3,2,0,2,1
"2550005",6233,0,27,7,0,5,0,1,1,0,0,14,0,2,0,0,2,0
"2550006",6234,0,0,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0
"2550007",6235,0,19,4,2,0,1,1,1,0,0,15,2,4,0,0,0,3
"2550008",6236,0,11,4,0,0,0,0,1,0,0,1,0,0,0,0,0,2
"2550009",6237,0,5,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0
"2550010",6238,0,5,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0
"2550011",6239,0,33,7,0,3,0,0,0,1,0,5,0,2,0,0,0,1
"2550012",6240,0,10,3,0,2,0,0,0,1,0,9,0,2,0,0,2,1
"2550013",6241,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2550014",6242,0,44,32,0,8,2,2,0,1,0,24,3,7,0,0,0,2
"2550015",6243,0,1,2,0,0,0,0,0,1,0,3,0,1,0,1,0,0
"2570001",6244,3,58,38,0,0,0,0,0,3,1,61,0,13,1,2,0,4
"2570002",6245,0,33,12,0,0,0,0,0,0,0,15,0,7,0,0,0,2
"2570003",6246,1,87,26,0,0,2,0,1,2,0,58,2,21,0,1,0,10
"2570004",6247,1,60,19,0,0,1,0,1,4,0,31,1,10,0,1,0,6
"2570005",6248,7,112,30,2,1,0,0,1,0,1,45,3,8,0,2,1,2
"2570006",6249,1,45,21,0,0,0,0,0,1,0,28,1,11,0,0,0,7
"2570007",6250,1,111,25,1,1,0,0,1,3,0,76,3,24,0,1,0,7
"2570008",6251,2,52,36,0,0,1,0,0,3,0,58,3,9,0,0,0,6
"2570009",6252,1,59,30,0,0,1,0,1,1,0,26,3,6,0,1,0,0
"2570010",6253,0,34,18,0,1,1,0,1,0,0,20,0,7,0,0,0,2
"2570011",6254,0,55,21,0,0,0,0,0,1,0,44,2,20,0,2,0,8
"2570012",6255,1,25,18,0,0,0,0,2,2,0,17,1,5,1,1,0,4
"2570013",6256,1,128,47,0,0,0,0,0,3,0,104,2,23,0,1,0,11
"2570014",6257,2,102,11,1,0,0,0,1,9,0,60,1,17,0,1,0,5
"2570015",6258,2,42,23,0,0,1,1,1,2,0,20,3,12,0,0,1,4
"2570016",6259,1,35,22,1,0,0,0,0,2,0,25,2,7,0,2,0,11
"2570017",6260,1,43,13,0,0,3,0,0,0,2,15,0,5,0,0,0,2
"2570018",6261,0,54,16,0,0,1,0,0,2,0,30,3,11,0,0,0,5
"2570019",6262,2,63,35,0,0,0,0,1,2,0,53,3,22,0,0,1,18
"2570020",6263,1,33,12,0,1,0,0,1,4,0,19,2,6,0,0,0,1
"2570021",6264,0,43,9,0,0,1,0,0,5,0,28,2,2,0,1,0,0
"2570022",6265,1,21,10,1,1,0,0,1,2,0,13,0,3,0,1,0,1
"2570023",6266,2,28,18,0,0,0,0,1,1,0,31,2,7,0,0,0,4
"2570024",6267,1,35,26,0,0,1,0,0,1,0,17,1,7,0,0,1,6
"2570025",6268,3,12,20,0,0,0,1,0,0,0,19,2,7,0,1,0,4
"2570026",6269,4,83,24,0,0,0,0,1,1,0,49,1,4,1,2,1,2
"2570027",6270,2,115,41,0,0,0,0,1,2,0,53,2,29,0,2,0,5
"2570028",6271,1,32,13,0,0,0,0,0,0,0,19,3,6,0,0,1,5
"2570029",6272,3,133,27,1,0,0,0,1,1,0,78,1,14,0,2,1,4
"2570030",6273,2,34,18,0,0,0,1,1,0,0,21,1,2,0,0,1,6
"2570031",6274,0,40,15,0,0,0,0,0,0,0,25,2,15,0,0,0,3
"2570032",6275,0,91,21,0,0,0,0,0,1,0,48,0,17,0,1,0,4
"2570033",6276,1,18,8,0,1,0,0,1,1,0,15,1,4,0,1,0,2
"2570034",6277,0,86,26,0,0,0,0,0,4,0,38,1,10,0,1,0,5
"2570035",6278,1,161,32,0,0,0,0,0,2,0,110,1,30,0,1,0,9
"2570036",6279,2,80,10,0,0,0,0,0,7,0,49,0,15,0,1,0,4
"2570037",6280,2,108,28,0,0,0,0,0,2,0,67,2,16,0,1,0,3
"2591010",6281,0,77,35,0,2,0,0,0,8,0,54,1,25,0,0,0,18
"2591030",6282,0,6,4,0,0,0,0,0,1,0,5,0,3,0,0,0,1
"2591050",6283,0,64,40,0,2,0,0,1,9,0,33,0,26,0,0,0,13
"2591110",6284,0,65,33,0,0,0,0,0,7,0,29,0,22,0,0,0,11
"2592020",6285,1,53,25,0,0,0,0,0,8,1,29,3,13,0,1,1,10
"2592060",6286,0,54,27,0,0,0,0,0,6,0,35,0,21,0,0,0,15
"2592080",6287,1,53,27,0,0,0,0,3,6,0,26,1,17,0,0,0,6
"2592120",6288,0,60,26,0,1,0,0,1,11,0,37,1,21,0,0,2,17
"2593010",6289,0,65,27,0,1,0,0,1,10,0,39,1,21,0,0,1,14
"2593030",6290,0,68,29,0,3,0,0,1,5,0,24,2,16,0,0,1,12
"2593040",6291,0,26,13,0,0,0,0,1,5,0,20,1,12,0,0,0,5
"2593050",6292,1,61,25,0,2,0,0,3,5,0,48,2,27,0,0,0,9
"2593060",6293,1,15,11,0,0,0,0,1,3,0,9,0,9,0,0,1,4
"2594050",6294,0,113,32,0,4,0,0,1,8,0,65,0,23,0,0,1,3
"2594070",6295,0,43,20,0,1,1,0,0,9,0,30,5,17,0,0,0,9
"2594090",6296,0,32,15,0,0,0,0,0,8,0,24,1,13,0,0,0,8
"2594100",6297,0,69,43,0,1,0,0,2,14,0,47,2,23,1,2,2,14
"2610001",6298,0,6,5,0,1,1,0,1,1,0,3,0,1,0,2,0,0
"2610002",6299,1,7,5,0,0,2,3,0,0,0,8,0,2,0,1,0,2
"2610003",6300,2,3,8,0,0,0,2,0,0,0,5,0,1,0,0,0,0
"2610004",6301,2,9,2,0,0,1,0,0,1,0,1,1,1,0,0,1,1
"2610005",6302,1,2,1,0,0,2,0,0,1,0,2,0,1,0,0,0,1
"2610006",6303,0,3,2,0,0,0,1,0,1,0,3,0,1,0,0,0,1
"2630101",6304,0,5,2,0,0,0,0,0,2,0,3,0,2,0,0,0,2
"2630201",6305,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2630202",6306,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2630301",6307,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2630302",6308,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2630401",6309,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2650101",6310,1,76,33,1,1,1,0,3,10,0,40,2,33,0,1,0,15
"2650107",6311,0,21,6,0,0,1,0,0,2,0,25,1,13,0,0,1,1
"2650109",6312,0,45,22,0,0,0,0,0,7,0,20,3,16,0,0,0,3
"2650113",6313,0,58,13,0,2,0,0,2,7,0,31,5,14,0,0,3,8
"2650118",6314,0,13,5,0,0,0,0,0,1,0,11,0,5,0,0,0,2
"2650119",6315,0,75,35,0,2,0,0,5,5,0,49,1,35,0,0,0,10
"2650202",6316,0,49,19,0,0,0,0,0,3,0,31,1,17,0,0,0,4
"2650211",6317,0,21,9,0,0,0,0,0,1,0,21,1,9,0,0,0,2
"2650215",6318,0,80,32,0,0,0,0,1,13,0,66,2,27,0,0,0,9
"2650220",6319,0,81,51,0,0,0,0,2,20,0,32,0,17,0,0,0,12
"2650303",6320,0,47,25,0,1,0,0,1,7,0,21,3,18,0,0,1,7
"2650308",6321,0,24,9,0,0,0,0,0,0,0,13,0,7,0,0,0,1
"2650312",6322,0,110,55,0,3,0,0,0,8,0,69,3,32,0,0,1,17
"2650314",6323,0,73,25,0,4,0,0,0,2,0,68,2,27,0,1,0,5
"2650404",6324,0,19,8,1,0,0,0,1,4,0,10,1,6,0,0,0,0
"2650405",6325,0,62,27,0,0,0,0,0,4,0,32,3,24,0,0,0,13
"2650406",6326,0,69,30,0,1,0,0,1,4,0,31,3,22,0,0,1,20
"2650410",6327,0,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2650416",6328,0,51,20,0,1,0,0,0,4,0,25,0,3,0,0,0,1
"2650417",6329,0,76,23,0,0,0,0,1,5,0,33,2,23,0,1,0,5
"2670001",6330,0,8,3,0,1,1,0,0,1,0,3,0,2,0,0,0,0
"2670002",6331,0,1,1,0,0,0,0,0,0,0,3,0,2,0,0,0,1
"2670003",6332,0,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2670004",6333,0,4,2,0,0,0,0,0,0,0,8,0,0,0,0,0,1
"2670006",6334,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
"2670007",6335,0,4,3,0,0,0,0,0,0,0,6,0,1,0,0,0,1
"2670009",6336,0,9,2,0,0,0,0,0,0,0,4,0,3,0,0,0,2
"2690001",6337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2690002",6338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2690003",6339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2690004",6340,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2710001",6341,0,18,4,0,0,0,0,0,0,0,3,1,5,0,1,0,1
"2710002",6342,0,10,7,0,0,2,0,0,2,0,6,0,1,2,0,2,0
"2710003",6343,0,10,11,0,3,1,0,0,1,0,7,0,4,0,0,0,1
"2710004",6344,0,20,7,0,0,0,0,0,1,0,7,0,3,0,0,2,2
"2730011",6345,1,44,26,0,3,1,0,0,3,0,29,1,8,0,0,2,3
"2730012",6346,2,78,52,1,5,3,0,3,2,0,60,0,14,0,0,0,13
"2730013",6347,0,42,20,0,0,0,0,0,0,0,26,0,2,0,0,0,1
"2730014",6348,1,86,42,0,5,1,0,0,3,0,52,1,14,0,0,2,8
"2730021",6349,4,78,31,1,3,0,0,1,3,0,42,1,13,0,0,0,9
"2730022",6350,1,43,15,0,2,0,0,3,2,0,37,1,11,0,1,0,3
"2730023",6351,1,21,13,0,1,1,0,1,2,0,11,0,4,0,1,0,1
"2730024",6352,1,49,16,0,2,0,1,1,3,0,35,0,19,0,1,4,3
"2730031",6353,3,93,34,0,6,4,0,2,5,0,56,1,20,2,0,0,12
"2730032",6354,0,41,15,0,2,0,0,0,3,0,15,0,6,0,0,0,3
"2730033",6355,1,18,6,0,1,0,0,0,1,0,4,0,2,0,0,0,2
"2730034",6356,3,70,38,2,3,8,0,3,2,0,36,1,12,0,2,1,8
"2730035",6357,4,58,19,0,3,2,0,3,0,0,36,0,4,0,0,1,4
"2730041",6358,1,58,27,0,11,0,0,0,2,0,56,0,8,0,0,0,2
"2730042",6359,2,49,43,0,6,2,0,0,1,0,42,1,7,0,1,0,7
"2730043",6360,0,90,45,0,8,3,0,0,4,1,63,1,16,0,0,1,5
"2730044",6361,1,32,12,0,0,1,0,0,0,0,29,0,7,0,0,1,0
"2750101",6362,0,11,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0
"2750201",6363,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2750202",6364,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2750301",6365,0,14,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1
"2750302",6366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2750401",6367,0,17,2,0,0,0,0,0,0,0,3,0,2,0,0,0,1
"277001C",6368,0,10,4,0,0,0,0,0,0,0,1,2,1,0,0,0,3
"277001E",6369,0,14,6,0,0,0,0,1,0,0,4,2,3,0,0,1,3
"277001F",6370,0,10,6,0,0,0,1,0,0,0,9,0,2,0,0,0,0
"277001H",6371,0,11,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0
"277001I",6372,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"277002D",6373,0,18,4,1,0,0,0,0,1,0,12,1,3,0,1,0,2
"277002E",6374,0,19,5,0,0,0,0,1,0,0,5,2,0,0,0,0,1
"277002F",6375,0,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"277002G",6376,0,16,6,0,0,1,0,0,0,0,4,2,2,0,1,0,3
"277003D",6377,0,15,6,0,0,0,0,0,1,0,10,0,4,0,0,0,0
"277003E",6378,0,24,3,0,0,0,0,0,1,0,9,0,5,1,0,1,1
"277003F",6379,0,10,2,0,0,0,0,0,0,0,6,1,0,0,0,0,4
"277003G",6380,0,12,5,0,0,0,0,1,3,0,6,0,1,0,0,0,0
"277003I",6381,0,15,12,0,0,0,0,0,1,0,17,0,1,0,0,0,6
"277004B",6382,0,38,16,0,0,0,0,0,4,0,8,0,6,0,0,0,2
"277004D",6383,0,18,7,0,0,1,0,0,0,1,6,0,4,0,0,0,0
"277004E",6384,0,21,4,0,0,0,0,1,2,0,16,0,4,0,0,1,1
"277004F",6385,0,45,11,0,0,0,0,0,2,0,17,1,4,0,0,1,1
"277004GA",6386,0,22,8,0,0,0,0,0,4,0,7,0,5,0,0,0,1
"277004GB",6387,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"2771A3B",6388,0,131,47,0,0,0,1,0,2,0,63,2,24,0,0,0,13
"2771A5A",6389,0,22,14,0,0,0,0,0,1,0,11,0,7,0,0,0,2
"2772A1A",6390,0,73,28,0,0,1,0,1,0,0,17,0,10,0,0,0,3
"2772C3A",6391,1,142,48,2,0,0,0,1,1,0,80,2,23,1,1,0,8
"2773C7G",6392,0,80,28,0,1,0,0,1,4,1,41,1,11,0,0,0,11
"2773H3C",6393,0,40,10,0,0,0,0,0,1,0,12,1,6,0,0,1,2
"2774A6E",6394,0,47,17,0,0,0,0,1,2,0,17,1,10,0,1,0,4
"2790001",6395,0,14,6,0,0,0,0,0,1,0,8,0,0,0,0,0,1
"2790002",6396,0,22,9,0,0,0,0,0,0,0,11,0,1,0,0,0,0
"2790003",6397,0,5,7,0,0,0,0,0,0,0,5,0,2,0,0,0,0
"2790004",6398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2790005",6399,0,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1
"2790006",6400,0,9,5,0,0,1,0,0,0,0,9,0,0,0,0,0,0
"2790008",6401,0,34,25,0,0,1,0,1,2,0,23,1,6,0,0,0,2
"2790009",6402,1,14,7,0,0,0,0,0,1,0,7,0,1,0,0,0,2
"2790010",6403,0,8,6,0,0,0,0,0,0,0,5,0,1,0,0,1,0
"2790011",6404,0,8,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0
"2790012",6405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2810001",6406,0,120,35,1,0,0,0,1,4,1,59,1,32,0,1,2,8
"2810002",6407,0,78,26,0,0,0,0,2,5,0,38,0,23,0,0,1,7
"2810003",6408,0,31,28,2,0,2,0,1,7,0,29,1,22,0,0,1,7
"2810004",6409,0,37,11,2,0,1,0,0,6,1,18,2,6,0,1,0,4
"2810005",6410,0,7,1,0,0,0,0,0,2,0,3,0,6,0,0,0,0
"2810006",6411,0,19,7,0,0,0,0,0,3,0,4,1,5,0,0,0,4
"2810007",6412,0,11,6,0,0,0,0,0,0,0,2,0,3,0,0,1,2
"2810008",6413,0,14,6,0,0,0,0,0,0,0,9,0,5,0,0,0,2
"2810009",6414,0,37,10,0,0,1,0,0,7,0,17,0,13,0,1,0,2
"2810010",6415,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"2830001",6416,4,94,86,3,52,15,0,15,3,2,82,10,25,5,4,4,10
"2830002",6417,1,36,13,2,6,4,0,3,1,0,32,1,9,2,0,2,2
"2830003",6418,6,52,70,4,41,8,0,6,4,1,71,2,22,2,6,1,3
"2830004",6419,0,2,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0
"2830005",6420,2,41,46,3,28,11,1,9,2,0,68,4,18,2,3,1,4
"2830006",6421,1,37,32,1,16,3,2,2,2,0,36,1,16,0,0,1,1
"2850101",6422,0,21,10,1,0,0,0,0,2,0,11,0,5,0,0,0,4
"2850102",6423,0,22,11,1,0,0,0,1,1,0,18,2,6,1,1,0,6
"2850119",6424,0,17,4,0,0,0,0,0,3,0,6,0,3,0,0,0,3
"2850208",6425,0,13,4,0,1,0,1,0,2,0,7,0,5,0,0,0,2
"2850223",6426,0,18,14,0,0,0,0,0,1,0,5,1,6,0,0,0,3
"2850231",6427,2,27,19,1,0,0,0,2,3,0,15,2,2,0,0,0,1
"2850309",6428,1,24,9,0,1,0,1,0,1,0,14,1,9,0,0,0,1
"2850311",6429,1,17,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0
"2850329",6430,1,22,13,0,0,0,1,0,1,0,13,1,5,0,0,0,5
"2850416",6431,0,16,6,0,0,0,0,1,0,0,0,1,4,0,0,0,0
"2850430",6432,0,37,6,0,1,0,0,0,2,0,13,0,5,0,0,0,1
"2870101",6433,0,53,19,1,0,0,0,0,3,0,16,0,8,1,0,1,1
"2870102",6434,0,20,9,0,0,0,0,0,0,0,8,1,1,0,0,0,0
"2870103",6435,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2870201",6436,0,7,6,0,0,0,1,0,1,0,3,0,0,0,0,0,0
"2870202",6437,0,39,18,0,0,0,0,0,1,0,22,0,6,1,0,1,4
"2870203",6438,0,13,6,0,0,0,0,0,0,0,6,1,3,0,0,0,0
"2870301",6439,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"2870302",6440,0,41,11,0,0,0,0,0,1,0,14,1,7,0,0,0,3
"2870303",6441,0,5,5,0,0,0,0,0,2,0,6,0,2,0,0,0,0
"2870304",6442,0,47,9,0,0,0,0,0,3,0,26,0,18,0,0,0,5
"2870401",6443,0,23,8,0,0,0,1,0,1,0,7,0,3,0,0,0,1
"2870402",6444,0,19,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0
"2870403",6445,0,17,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"2870404",6446,1,28,6,0,0,1,0,0,0,0,16,1,0,0,0,0,3
"2870405",6447,0,17,14,0,0,0,0,0,1,0,17,1,5,0,0,0,2
"2890001",6448,0,33,10,0,0,0,0,0,2,0,15,0,2,0,1,1,2
"2890002",6449,0,5,5,0,0,0,0,0,0,0,2,0,1,0,0,0,0
"2890003",6450,0,14,4,0,0,0,0,0,0,0,1,0,2,0,0,0,1
"2890004",6451,0,19,4,0,0,0,0,0,1,0,2,0,6,0,0,0,0
"2890005",6452,0,11,3,0,0,0,0,0,1,0,6,0,0,0,0,0,1
"2890006",6453,0,30,2,0,0,0,0,0,1,0,7,0,5,0,0,0,1
"2890007",6454,0,6,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0
"2890008",6455,0,21,5,0,0,1,0,0,0,0,7,0,4,0,0,0,4
"2890009",6456,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2890010",6457,0,8,2,0,0,1,0,0,0,0,3,0,1,1,0,0,0
"2890011",6458,0,23,8,0,0,0,1,0,2,0,5,2,0,0,0,0,2
"2890012",6459,0,36,11,0,0,0,0,0,2,0,9,0,0,0,0,0,1
"2890013",6460,0,15,11,0,0,0,0,0,0,0,3,0,1,0,1,0,2
"2890014",6461,0,14,3,0,0,0,0,0,0,0,1,0,2,0,0,0,2
"2910002",6462,0,18,3,0,0,0,0,0,0,0,4,2,1,0,0,0,1
"2910003",6463,0,13,22,0,0,0,0,0,1,0,19,0,2,0,1,0,1
"2910004",6464,0,14,3,0,1,0,0,0,1,0,3,0,1,0,0,0,0
"2910006",6465,0,10,3,0,0,0,0,0,0,0,5,1,1,0,0,0,0
"2910007",6466,0,34,11,0,0,0,0,0,0,0,19,0,5,0,0,0,1
"2910009",6467,0,39,8,0,0,0,0,0,0,0,15,2,8,0,0,0,2
"2910011",6468,0,49,15,0,0,0,0,0,0,0,18,1,3,0,0,0,1
"2910013",6469,0,9,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"2910018",6470,0,70,35,1,0,0,0,0,1,0,26,4,7,0,1,0,1
"291001A",6471,0,21,7,0,0,0,0,0,0,0,8,1,2,0,0,0,1
"2910020",6472,1,113,59,0,0,1,0,2,1,0,63,3,10,0,0,0,7
"2910021",6473,0,51,10,0,0,1,0,0,5,0,30,2,13,0,0,0,4
"2910022",6474,0,51,16,0,0,1,1,0,1,0,40,2,11,0,0,1,2
"2910023",6475,0,5,5,0,0,0,0,0,0,0,6,0,1,0,0,0,2
"2910024",6476,0,47,12,0,0,0,0,0,2,0,25,4,9,0,0,0,3
"2910025",6477,0,9,7,0,0,0,0,0,0,0,5,1,1,0,0,0,2
"2910026",6478,0,19,10,0,0,1,0,0,1,0,38,1,5,0,0,1,2
"2910030",6479,0,44,21,1,0,0,1,0,1,0,29,1,9,0,0,0,4
"2910031",6480,0,14,13,0,1,0,0,0,1,0,22,1,3,0,0,0,1
"291008A",6481,0,44,10,0,0,0,0,0,0,0,10,0,5,0,0,0,1
"291010A",6482,0,63,18,0,0,0,0,0,3,0,36,1,14,0,0,1,4
"291019A",6483,2,67,34,0,0,0,0,1,6,0,45,1,10,0,2,0,4
"2930101",6484,0,42,10,0,0,0,0,0,1,0,19,0,4,0,0,0,5
"2930102",6485,0,6,4,0,0,0,0,0,2,0,2,1,0,0,0,0,0
"2930103",6486,0,16,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0
"2930104",6487,0,14,12,0,0,0,0,0,3,0,5,0,2,0,0,0,1
"2930201",6488,1,20,14,0,0,0,0,0,2,0,6,0,2,0,1,0,0
"2930202",6489,0,39,27,0,0,0,0,0,0,0,18,1,3,0,0,0,5
"2930203",6490,0,13,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"2930204",6491,1,14,6,0,0,0,0,0,0,0,14,0,4,0,0,0,0
"2930205",6492,0,15,13,0,0,1,1,0,0,0,11,1,2,0,0,0,0
"2930206",6493,0,15,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0
"2930301",6494,1,29,8,0,1,0,0,0,2,0,15,1,6,0,0,0,2
"2930302",6495,0,10,6,0,0,0,0,0,0,0,11,0,1,0,1,0,1
"2930303",6496,0,6,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"2930304",6497,0,14,6,0,0,0,0,0,0,0,5,0,3,0,0,0,1
"2930305",6498,0,13,6,0,0,0,0,0,2,1,9,0,2,0,0,0,2
"2930401",6499,2,59,24,1,0,0,0,1,2,0,28,0,6,0,0,0,3
"2930402",6500,0,3,2,0,0,0,0,0,1,0,2,0,2,0,0,0,0
"2930403",6501,0,5,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"2930404",6502,1,10,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0
"2930405",6503,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1
"2930406",6504,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
"2950106",6505,0,1,2,1,0,0,0,0,2,0,0,0,2,0,0,0,0
"2950202",6506,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2950207A",6507,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"2950207B",6508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2950303",6509,0,9,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2950308",6510,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
"2950404",6511,0,2,1,0,0,0,0,0,0,0,6,0,2,0,0,0,3
"2950409",6512,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2970001",6513,0,16,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0
"2970002",6514,0,26,12,0,1,0,0,1,0,1,10,1,5,0,0,0,1
"2970003",6515,0,32,8,0,2,0,0,0,1,0,12,0,3,0,0,0,0
"2970004",6516,0,13,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0
"2970005",6517,0,5,2,0,0,0,0,0,0,0,2,0,2,0,0,1,0
"2970006",6518,0,2,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0
