CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout
2011022,5257,1857,106,271,0.165137614678899
2011023,5258,795,86,448,0.204819277108434
2011024,5259,289,24,55,0.0769230769230769
2011025,5260,598,87,92,0.075
2011026,5261,1237,54,589,0.418181818181818
2011027,5262,399,26,112,0.125
2011028,5263,2872,225,574,0.0995260663507109
2011029,5264,1883,152,173,0.0894308943089431
2011030,5265,361,14,238,0.266666666666667
2011031,5266,1475,57,458,0.214285714285714
2011032,5267,92,9,20,0.5
2011033,5268,469,41,45,0.225
2011034,5269,1156,78,404,0.272727272727273
2011035,5270,49,7,3,0.4
2011036,5271,43,5,4,0.0
2011037,5272,2308,172,396,0.0975609756097561
2011038,5273,2225,180,354,0.0701754385964912
2011039,5274,0,0,0,0.0
2011040,5275,637,39,201,0.102564102564103
2011041,5276,474,29,89,0.0434782608695652
2011042,5277,801,72,236,0.163934426229508
2011043,5278,1600,109,242,0.192982456140351
2011044,5279,221,10,75,0.0
2011045,5280,532,36,94,0.222222222222222
2011046,5281,1090,109,396,0.263636363636364
2011047,5282,736,45,111,0.166666666666667
2011048,5283,543,47,75,0.0612244897959184
2011049,5284,423,36,177,0.0588235294117647
2011050,5285,1248,274,56,0.0066225165562913
2011051,5286,0,0,0,0.0
2011052,5287,0,0,0,0.0
2011053,5288,584,53,109,0.217391304347826
2011054,5289,2953,168,425,0.150602409638554
2011055,5290,2373,187,263,0.1375
2011056,5291,2671,177,453,0.111842105263158
2011057,5292,7,0,5,0.0
2011058,5293,116,6,19,0.0
2011059,5294,1235,72,502,0.22972972972973
2011060,5295,2003,108,176,0.0540540540540541
2011061,5296,2018,159,397,0.0769230769230769
2011062,5297,2018,92,669,0.347826086956522
2011063,5298,1983,123,1036,0.367521367521368
2011064,5299,2233,200,511,0.157360406091371
2011065,5300,2074,103,180,0.0970873786407767
2011066,5301,0,0,0,0.0
2011067,5302,1294,141,204,0.107692307692308
2011068,5303,2514,223,687,0.155963302752294
2011069,5304,0,0,0,0.0
2011070,5305,268,16,206,0.875
2011071,5306,2462,177,740,0.224852071005917
2011072,5307,1022,59,203,0.0851063829787234
2011073,5308,0,0,0,0.0
2011074,5309,664,40,80,0.0357142857142857
2011075,5310,0,0,0,0.0
2011076,5311,2587,217,641,0.131313131313131
2011077,5312,2425,217,615,0.0603448275862069
2011078,5313,1904,92,506,0.153846153846154
2011079,5314,1881,170,844,0.106508875739645
2011080,5315,670,20,221,0.0555555555555556
2011081,5316,237,17,115,0.1
2011082,5317,0,0,0,0.0
2011083,5318,0,0,0,0.0
2011084,5319,406,33,66,0.111111111111111
2011085,5320,1888,45,170,0.170212765957447
2011086,5321,3809,118,604,0.171171171171171
2011087,5322,1889,177,196,0.0596026490066225
2011088,5323,621,41,213,0.111111111111111
2011089,5324,13,0,7,0.0
2011090,5325,415,42,117,0.268292682926829
2011091,5326,1937,146,643,0.316901408450704
2011092,5327,762,29,346,0.346153846153846
2011093,5328,1680,69,288,0.216216216216216
2011094,5329,0,0,0,0.0
2011095,5330,2176,69,727,0.314285714285714
2011096,5331,2897,114,755,0.28448275862069
2011097,5332,809,60,105,0.0980392156862745
2011098,5333,1690,173,566,0.0481927710843374
2011099,5334,4,1,2,0.0
2011100,5335,715,52,215,0.377358490566038
2011101,5336,1449,123,100,0.0165289256198347
2011102,5337,2455,131,627,0.135135135135135
2011103,5338,1599,106,465,0.138297872340426
2011104,5339,1834,91,387,0.113636363636364
2011105,5340,156,8,14,0.0
2011106,5341,751,34,230,0.21875
2011107,5342,211,8,83,0.285714285714286
2011108,5343,9,0,1,0.0
2011109,5344,169,11,24,0.0666666666666667
2011110,5345,1639,91,144,0.170454545454545
2011111,5346,905,51,167,0.102564102564103
2011112,5347,2573,157,426,0.211267605633803
2011113,5348,2279,154,911,0.29746835443038
2011114,5349,1747,135,280,0.0472972972972973
2011115,5350,479,17,131,0.263157894736842
2011116,5351,1378,171,503,0.248366013071895
2011117,5352,2269,139,455,0.140740740740741
2011118,5353,1925,154,341,0.0888888888888889
2011119,5354,7,0,1,0.0
2011120,5355,1611,95,385,0.1375
2011121,5356,345,19,171,0.235294117647059
2011122,5357,1325,52,262,0.166666666666667
2011123,5358,1053,98,207,0.188888888888889
2011124,5359,0,0,0,0.0
2011125,5360,0,0,0,0.0
2011126,5361,1680,147,386,0.136054421768707
2011127,5362,801,85,111,0.10126582278481
2011128,5363,2719,147,372,0.108527131782946
2011129,5364,0,0,0,0.0
2011130,5365,739,38,316,0.225
2011131,5366,303,18,18,0.0
2011132,5367,0,0,0,0.0
2011133,5368,61,3,19,0.0
2011134,5369,2337,144,264,0.076271186440678
2011135,5370,2671,208,765,0.147208121827411
2011136,5371,2228,184,543,0.102040816326531
2011137,5372,1745,113,485,0.148936170212766
2011138,5373,1290,96,305,0.1
2011139,5374,2392,201,892,0.124352331606218
2011140,5375,221,8,34,0.0
2011141,5376,0,0,0,0.0
2011142,5377,321,10,23,0.333333333333333
2011143,5378,0,0,0,0.0
2011144,5379,1344,41,131,0.108108108108108
2011145,5380,2093,133,186,0.1125
2011146,5381,1780,84,141,0.0958904109589041
2011147,5382,35,0,26,0.0
2011148,5383,925,65,360,0.0895522388059701
2011149,5384,2760,267,509,0.0934959349593496
2011150,5385,0,0,0,0.0
2011151,5386,2470,99,310,0.0898876404494382
2011152,5387,234,9,23,0.222222222222222
2011153,5388,0,0,0,0.0
2011154,5389,0,0,0,0.0
2011155,5390,0,0,0,0.0
2011156,5391,0,0,0,0.0
2011157,5392,0,0,0,0.0
2011158,5393,0,0,0,0.0
2011159,5394,0,0,0,0.0
2011160,5395,0,0,0,0.0
2011161,5396,0,0,0,0.0
2011162,5397,0,0,0,0.0
2011163,5398,0,0,0,0.0
2011164,5399,0,0,0,0.0
2011165,5400,0,0,0,0.0
2011166,5401,1751,46,141,0.0566037735849057
2011167,5402,2786,356,436,0.056
2011168,5403,1396,41,328,0.276595744680851
2011169,5404,840,25,108,0.40625
2011170,5405,3088,208,583,0.0941704035874439
2011171,5406,2403,90,239,0.119565217391304
2011172,5407,3167,177,910,0.208333333333333
2030001,5408,2161,138,132,0.048951048951049
2030002,5409,2042,136,176,0.0
2030003,5410,2020,231,76,0.0076628352490421
2030004,5411,1393,65,139,0.0677966101694915
2030005,5412,986,29,13,0.0303030303030303
2030006,5413,1605,46,32,0.0
2030007,5414,944,51,29,0.0188679245283019
2030008,5415,2546,115,141,0.0
2030009,5416,1836,74,73,0.0
2030010,5417,1062,44,60,0.0
2030011,5418,581,39,28,0.0
2030012,5419,3247,51,104,0.0181818181818182
2030013,5420,2310,40,107,0.0540540540540541
2030014,5421,1452,58,64,0.0
2030015,5422,1138,14,23,0.0
2030016,5423,622,16,10,0.0
2030017,5424,1690,138,80,0.012987012987013
2030018,5425,1776,55,95,0.087719298245614
2030019,5426,3336,63,181,0.0447761194029851
2030020,5427,2692,63,138,0.04
2030021,5428,779,41,19,0.0
2030022,5429,1792,128,132,0.0071942446043165
2030023,5430,574,1,7,0.0
2030024,5431,896,35,24,0.0
2030025,5432,2921,48,118,0.0
2030026,5433,1997,31,70,0.0
2050101,5434,269,2,35,0.0
2050102,5435,362,1,51,0.0
2050201,5436,235,4,13,0.0
2050202,5437,425,1,34,0.0
2050301,5438,665,10,72,0.0
2050401,5439,673,7,106,0.125
2070001,5440,401,6,62,0.0
2070002,5441,619,16,116,0.0625
2070003,5442,601,13,144,0.0714285714285714
2070004,5443,290,6,56,0.25
2070005,5444,369,8,69,0.555555555555556
2070006,5445,333,12,53,0.428571428571429
2070007,5446,108,0,28,0.0
2070008,5447,132,3,21,0.166666666666667
2070009,5448,268,3,18,0.0
2070010,5449,151,2,15,0.0
2090100,5450,0,0,0,0.0
2090101,5451,0,0,0,0.0
2090102,5452,0,0,0,0.0
2090103,5453,0,0,0,0.0
2090110,5454,2512,230,1084,0.394957983193277
2090112,5455,2364,272,1125,0.405693950177936
2090113,5456,2692,216,1288,0.538461538461538
2090114,5457,1844,205,851,0.495192307692308
2090115,5458,2372,128,849,0.376923076923077
2090120,5459,2829,165,1100,0.348571428571429
2090121,5460,3176,143,1121,0.394160583941606
2090125,5461,1677,80,750,0.327272727272727
2090128,5462,627,52,290,0.528301886792453
2090132,5463,591,87,122,0.178571428571429
2090134,5464,113,77,42,0.0909090909090909
2090136,5465,3446,117,1840,0.506849315068493
2090140,5466,2921,132,896,0.216981132075472
2090141,5467,1007,123,196,0.0932203389830508
2090142,5468,2719,89,790,0.192771084337349
2090146,5469,27,1,11,0.0
2090200,5470,0,0,0,0.0
2090203,5471,3092,252,1250,0.33469387755102
2090204,5472,1143,84,423,0.341463414634146
2090205,5473,3256,220,1106,0.330232558139535
2090206,5474,2663,180,1025,0.299435028248588
2090216,5475,154,2,65,1.0
2090219,5476,671,76,292,0.386666666666667
2090220,5477,3036,380,501,0.16010498687664
2090221,5478,2916,220,813,0.253275109170306
2090223,5479,2630,213,1106,0.416666666666667
2090225,5480,129,13,26,0.333333333333333
2090227,5481,2773,248,1073,0.326693227091633
2090228,5482,2125,189,728,0.344660194174757
2090231,5483,3444,238,1373,0.36328125
2090252,5484,2344,247,920,0.396449704142012
2090253,5485,1934,119,702,0.28448275862069
2090254,5486,2565,229,854,0.398268398268398
2090314,5487,1956,189,197,0.113513513513514
2090315,5488,2074,347,306,0.206798866855524
2090316,5489,3625,446,928,0.218678815489749
2090319,5490,1714,140,446,0.266187050359712
2090320,5491,1828,194,145,0.115
2090325,5492,586,41,160,0.30952380952381
2090332,5493,2732,292,516,0.134868421052632
2090333,5494,2525,320,103,0.0391566265060241
2090335,5495,3501,376,224,0.0407124681933842
2090336,5496,2666,270,505,0.193430656934307
2090337,5497,3104,272,198,0.0520833333333333
2090338,5498,2393,243,124,0.0387596899224806
2090339,5499,1296,102,125,0.0560747663551402
2090340,5500,2352,315,503,0.1875
2090342,5501,1537,178,402,0.323863636363636
2090344,5502,3139,231,131,0.037344398340249
2090347,5503,2311,181,443,0.198895027624309
2090351,5504,949,65,272,0.166666666666667
2090371,5505,2307,222,562,0.245454545454545
2090372,5506,232,5,82,0.2
2090373,5507,362,39,18,0.125
2090374,5508,279,25,13,0.0769230769230769
2090375,5509,67,7,1,0.285714285714286
2090376,5510,110,11,28,0.181818181818182
2090400,5511,0,0,0,0.0
2090422,5512,1654,150,428,0.281879194630872
2090423,5513,1941,137,699,0.338129496402878
2090424,5514,2319,220,455,0.239819004524887
2090425,5515,762,93,138,0.141304347826087
2090426,5516,2706,315,408,0.139393939393939
2090430,5517,1330,147,141,0.0661764705882353
2090432,5518,2144,183,367,0.228723404255319
2090435,5519,3480,339,732,0.298507462686567
2090436,5520,2206,163,165,0.103225806451613
2090438,5521,412,22,39,0.260869565217391
2090440,5522,742,35,59,0.0277777777777778
2090441,5523,2272,150,156,0.10062893081761
2090442,5524,3292,338,246,0.0702247191011236
2090443,5525,3000,236,246,0.0450819672131148
2090444,5526,1412,106,101,0.0803571428571429
2090445,5527,2322,177,129,0.101604278074866
2090446,5528,2775,241,200,0.0495867768595041
2090448,5529,1937,149,99,0.0316455696202532
2090449,5530,2302,122,213,0.109375
2090450,5531,1275,89,74,0.0752688172043011
2090451,5532,1385,134,106,0.0592592592592593
2090452,5533,2146,159,142,0.0914634146341463
2090453,5534,10,0,4,0.0
2090455,5535,0,0,0,0.0
2090456,5536,0,0,0,0.0
2110101,5537,459,4,95,0.25
2110201,5538,487,3,71,0.0
2110202,5539,29,0,1,0.0
2110301,5540,604,5,64,0.333333333333333
2110302,5541,34,0,0,0.0
2110303,5542,89,5,0,0.0
2110401,5543,437,2,95,0.0
2110402,5544,137,3,8,0.0
2130001,5545,853,21,139,0.0
2130002,5546,359,11,19,0.0
2130003,5547,1634,91,343,0.0303030303030303
2130004,5548,1729,57,105,0.0161290322580645
213001,5549,2271,27,177,0.103448275862069
213001,5550,2353,73,153,0.0126582278481013
213001,5551,2121,46,78,0.0408163265306122
213002,5552,2455,40,115,0.0697674418604651
213002,5553,724,8,41,0.0
213003,5554,2761,34,157,0.0810810810810811
213003,5555,3102,55,118,0.051948051948052
213003,5556,1593,37,106,0.0476190476190476
213003,5557,1180,16,73,0.0
213004,5558,1096,27,156,0.0645161290322581
213004,5559,1753,49,169,0.102040816326531
213004,5560,1103,26,54,0.0740740740740741
21301,5561,2097,39,95,0.0
21301,5562,1500,40,51,0.0
21301,5563,2940,62,120,0.0882352941176471
21303,5564,977,35,29,0.0
21303,5565,745,22,44,0.0
21303,5566,1403,27,61,0.0384615384615385
21304,5567,2891,84,84,0.021978021978022
21304,5568,1177,93,19,0.0
21304,5569,3440,104,168,0.0277777777777778
2132,5570,2816,97,133,0.0860215053763441
2132,5571,2603,36,136,0.0
2132,5572,2367,61,134,0.0606060606060606
2132,5573,2838,60,98,0.09375
2134,5574,1553,24,50,0.0
2150001,5575,906,65,828,0.918032786885246
2150002,5576,2131,133,1695,0.808510638297872
2150003,5577,1193,133,1090,0.9
2150004,5578,3089,490,2669,0.90272373540856
2150005,5579,1981,180,1766,0.837837837837838
2150006,5580,2577,230,1739,0.721774193548387
2150007,5581,3214,332,2256,0.739376770538244
2150008,5582,1907,210,1108,0.62085308056872
2150009,5583,2986,348,2445,0.836065573770492
2150010,5584,2398,237,2089,0.927392739273927
2150011,5585,1958,363,1762,0.925531914893617
2150012,5586,242,43,213,0.755555555555556
2150013,5587,4048,654,2940,0.788753799392097
2150014,5588,1146,232,944,0.883817427385892
2150015,5589,734,93,602,0.83
2150016,5590,2391,824,2181,0.925882352941176
2150017,5591,1266,312,1191,0.950310559006211
2150018,5592,357,35,317,0.828571428571429
2150019,5593,166,46,120,0.708333333333333
2150020,5594,3404,246,2905,0.848605577689243
2150021,5595,488,38,431,0.95
2150022,5596,831,65,758,0.840579710144927
2150023,5597,2019,197,1580,0.751196172248804
2150024,5598,112,5,54,0.666666666666667
2150025,5599,2557,273,1703,0.787456445993031
2150026,5600,994,82,844,0.845238095238095
2150027,5601,1015,63,902,0.91044776119403
2150028,5602,2933,173,2406,0.867403314917127
2150029,5603,1185,95,752,0.612244897959184
2150030,5604,4338,560,3564,0.868881118881119
2150031,5605,2120,292,1661,0.818481848184819
2150032,5606,2221,281,1908,0.882736156351791
2150033,5607,1362,423,1164,0.916666666666667
2150034,5608,862,98,706,0.815533980582524
2150035,5609,3164,375,2627,0.863753213367609
2150036,5610,3213,503,2848,0.895131086142322
2150037,5611,950,72,730,0.74025974025974
2150038,5612,3367,334,2420,0.754285714285714
2150039,5613,2177,199,1940,0.91304347826087
2150040,5614,2787,213,2544,0.917431192660551
2150041,5615,3916,164,3574,0.860215053763441
2150042,5616,3365,310,2901,0.889589905362776
2150043,5617,2057,207,1830,0.928909952606635
2150044,5618,2216,106,1991,0.9
2150045,5619,1350,178,880,0.768817204301075
2150046,5620,350,37,297,0.837837837837838
2150047,5621,1838,115,1653,0.866197183098592
2150048,5622,3491,342,3111,0.90958904109589
2150049,5623,2732,218,2303,0.831858407079646
2150050,5624,2364,289,2138,0.911475409836066
2150051,5625,1994,553,1792,0.916221033868093
2150052,5626,3368,463,2400,0.809224318658281
2150053,5627,3280,597,2896,0.902155887230514
2150054,5628,1803,217,1211,0.71551724137931
2150055,5629,2667,242,2383,0.90625
2150056,5630,2628,259,2365,0.881040892193309
2150057,5631,936,62,820,0.876923076923077
2150058,5632,3497,272,3088,0.86411149825784
2150059,5633,2358,203,2114,0.894230769230769
2150060,5634,3401,232,2810,0.823529411764706
2150061,5635,2555,177,2220,0.875
2150062,5636,2486,336,1423,0.65606936416185
2150063,5637,748,67,633,0.925925925925926
2150064,5638,2933,157,2618,0.894409937888199
2150065,5639,2336,182,1718,0.790575916230366
2150066,5640,1301,119,1092,0.825396825396825
2150067,5641,2220,277,1568,0.735395189003436
2150068,5642,3627,378,3099,0.878481012658228
2150069,5643,4307,353,3710,0.923497267759563
2150070,5644,2082,151,1929,0.919254658385093
2150071,5645,207,10,167,0.818181818181818
2150072,5646,1252,126,960,0.748091603053435
2150073,5647,2767,430,1540,0.613839285714286
2150074,5648,1035,77,791,0.75
2150075,5649,88,7,63,0.857142857142857
2150076,5650,30,1,12,0.5
2150077,5651,1731,211,1370,0.831818181818182
2150078,5652,2046,195,1845,0.91044776119403
2150079,5653,1518,219,1330,0.893162393162393
2150080,5654,986,181,908,0.908602150537634
2150081,5655,2398,264,1789,0.823770491803279
2150082,5656,8,1,8,0.0
2150083,5657,3908,402,2641,0.768321513002364
2150084,5658,2398,114,1943,0.812903225806452
2150085,5659,3563,272,3203,0.908496732026144
2150086,5660,616,77,482,0.855263157894737
2150087,5661,1375,70,1220,0.918918918918919
2150088,5662,2791,175,2501,0.913705583756345
2150089,5663,10,0,4,0.0
2150090,5664,4177,1083,3794,0.918918918918919
2150091,5665,992,85,891,0.920454545454545
2150092,5666,393,26,343,0.928571428571429
2150093,5667,235,24,127,0.620689655172414
2150094,5668,2655,186,2326,0.897560975609756
2150095,5669,4234,355,3740,0.872395833333333
2150096,5670,2715,316,1654,0.689349112426035
2150097,5671,2431,172,1957,0.821621621621622
2150098,5672,3867,370,3426,0.894484412470024
2150099,5673,3692,238,3251,0.886274509803922
2150100,5674,2727,291,2310,0.894915254237288
2150101,5675,747,97,507,0.755102040816326
2150102,5676,1085,112,357,0.398496240601504
2150103,5677,2915,375,2168,0.808823529411765
2150104,5678,3114,301,2713,0.880645161290323
2150105,5679,3294,499,2695,0.873727087576375
2150106,5680,2349,362,1670,0.860215053763441
2150107,5681,2354,412,1899,0.854460093896714
2150108,5682,2313,430,2064,0.904977375565611
2150109,5683,3333,341,2611,0.849002849002849
2150110,5684,1335,68,1175,0.917808219178082
2150111,5685,2324,277,1755,0.815972222222222
2150112,5686,1767,147,1582,0.917197452229299
2150113,5687,4196,347,3355,0.833333333333333
2150114,5688,3648,437,2328,0.687234042553192
2150115,5689,2847,259,2502,0.885185185185185
2150116,5690,2132,153,1622,0.837349397590361
2150117,5691,3121,270,2777,0.931159420289855
2150118,5692,2048,306,1761,0.880503144654088
2150119,5693,1223,245,1105,0.914728682170543
2150120,5694,2363,208,2111,0.903225806451613
2150121,5695,181,23,154,1.0
2150122,5696,2605,213,2265,0.860986547085202
2150123,5697,872,131,664,0.863636363636364
2150124,5698,1320,188,832,0.671794871794872
2150125,5699,1112,91,981,0.855670103092783
2150126,5700,1614,172,1112,0.839779005524862
2150127,5701,1033,160,957,0.948863636363636
2150128,5702,2324,153,2056,0.881987577639752
2150129,5703,166,23,105,0.814814814814815
2150130,5704,1331,97,1078,0.883495145631068
2150131,5705,22,3,18,1.0
2150132,5706,1026,86,962,0.923076923076923
2150133,5707,123,2,109,1.0
2150134,5708,2485,353,1332,0.574931880108992
2150135,5709,1745,147,1140,0.697368421052632
2150136,5710,1603,182,1111,0.761658031088083
2150137,5711,43,5,26,0.6
2150138,5712,525,29,477,0.948717948717949
2150139,5713,497,43,380,0.760869565217391
2150140,5714,10,2,9,1.0
2150141,5715,130,9,94,0.777777777777778
2150142,5716,2145,269,1920,0.917562724014337
2150143,5717,3083,371,2517,0.863874345549738
2150144,5718,47,1,41,1.0
2150145,5719,1002,62,915,0.914285714285714
2150146,5720,2264,176,2000,0.867403314917127
2150147,5721,186,8,141,0.777777777777778
2150148,5722,109,3,81,0.333333333333333
2150149,5723,89,12,78,1.0
2150150,5724,1389,96,960,0.702970297029703
2150151,5725,3543,872,2552,0.791383219954649
2150152,5726,2502,451,1956,0.871244635193133
2150153,5727,351,60,319,0.955882352941177
2150154,5728,2637,350,2307,0.883656509695291
2150155,5729,600,43,526,0.886363636363636
2150156,5730,1992,235,1799,0.88671875
2150157,5731,1215,90,1105,0.91304347826087
2150158,5732,3920,366,3396,0.918635170603675
2150159,5733,619,40,553,0.904761904761905
2150160,5734,362,28,139,0.586206896551724
2150161,5735,2049,163,1563,0.783950617283951
2150162,5736,698,111,377,0.625
2150163,5737,3253,152,2846,0.897590361445783
2150164,5738,2215,171,1510,0.70391061452514
2150165,5739,757,63,570,0.861538461538462
2150166,5740,684,40,509,0.720930232558139
2150167,5741,579,67,400,0.771428571428571
2150168,5742,463,30,423,0.9375
2150169,5743,426,74,383,0.89873417721519
2150170,5744,863,61,775,0.893939393939394
2150171,5745,18,3,15,1.0
2150172,5746,48,2,32,1.0
2150173,5747,1632,103,1116,0.703703703703704
2150174,5748,998,96,909,0.961538461538462
2150175,5749,1188,108,1046,0.929203539823009
2150176,5750,1467,83,1196,0.845238095238095
2150177,5751,788,80,695,0.9125
2150178,5752,22,2,10,0.0
2150179,5753,500,43,466,0.930232558139535
2150180,5754,240,37,199,0.894736842105263
2150181,5755,836,80,170,0.197674418604651
2150182,5756,1189,57,1027,0.830508474576271
2150183,5757,2817,175,2562,0.942408376963351
2150184,5758,33,3,14,1.0
2150185,5759,0,0,0,0.0
2150186,5760,237,19,205,0.65
2150187,5761,2617,224,1958,0.700854700854701
2150188,5762,2320,144,1369,0.531645569620253
2150189,5763,954,60,849,0.864406779661017
2150190,5764,498,29,330,0.878787878787879
2150191,5765,528,43,479,0.86046511627907
2150192,5766,526,30,448,0.896551724137931
2150193,5767,527,66,392,0.828571428571429
2150194,5768,2092,169,1250,0.5625
2150195,5769,1045,98,514,0.692307692307692
2150196,5770,878,96,492,0.466666666666667
2150197,5771,1261,110,1108,0.871559633027523
2150198,5772,650,83,607,0.939024390243902
2150199,5773,2675,264,1823,0.707407407407407
2150200,5774,2239,252,1562,0.738636363636364
2150201,5775,1168,205,801,0.851485148514851
2150202,5776,905,90,374,0.443298969072165
2150203,5777,4456,295,2761,0.70957095709571
2150204,5778,788,40,586,0.851063829787234
2150205,5779,305,17,267,0.705882352941177
2150206,5780,1358,113,1084,0.771186440677966
2150207,5781,2479,290,1755,0.766891891891892
2150208,5782,72,8,64,0.888888888888889
2150209,5783,1766,65,1540,0.82258064516129
2150210,5784,513,42,451,0.863636363636364
2150211,5785,345,42,241,0.844444444444444
2150212,5786,2075,116,1754,0.918032786885246
2150213,5787,211,10,171,0.555555555555556
2150214,5788,1778,197,1542,0.902912621359223
2150215,5789,1304,95,833,0.728260869565217
2150216,5790,1689,164,1463,0.875706214689266
2150217,5791,234,13,210,0.857142857142857
2150218,5792,960,65,861,0.955882352941177
2150219,5793,1403,73,1237,0.864864864864865
2150220,5794,606,68,498,0.91044776119403
2150221,5795,1472,210,1238,0.87962962962963
2150222,5796,10,2,3,0.0
2150223,5797,571,67,362,0.710144927536232
2150224,5798,220,60,109,0.725806451612903
2150225,5799,307,38,282,0.9
2150226,5800,2402,163,2056,0.858823529411765
2150227,5801,4129,243,3623,0.855513307984791
2150228,5802,1549,126,1394,0.897058823529412
2150229,5803,1335,58,1205,0.903225806451613
2150230,5804,1183,113,759,0.75
2150231,5805,337,17,216,0.647058823529412
2150232,5806,1429,100,1296,0.914285714285714
2150233,5807,5,0,4,0.0
2150234,5808,2159,225,1846,0.807017543859649
2150235,5809,274,37,163,0.731707317073171
2150236,5810,471,33,312,0.696969696969697
2150237,5811,876,200,799,0.942307692307692
2150238,5812,130,7,114,1.0
2150239,5813,2529,265,2025,0.808510638297872
2150240,5814,963,76,804,0.935897435897436
2150241,5815,741,26,618,0.777777777777778
2150242,5816,31,4,29,1.0
2150243,5817,63,16,48,0.8125
2150244,5818,738,59,635,0.885245901639344
2150245,5819,417,23,374,0.916666666666667
2150246,5820,3,0,3,0.0
2150247,5821,174,19,139,0.909090909090909
2150248,5822,50,5,45,1.0
2150249,5823,424,31,360,0.777777777777778
2150250,5824,194,18,169,0.888888888888889
2150251,5825,8,6,2,0.0
2150252,5826,11,1,2,1.0
2150253,5827,399,51,335,0.907407407407407
2150254,5828,2502,122,2227,0.891472868217054
2150255,5829,256,22,151,0.333333333333333
2150256,5830,316,20,200,0.75
2150257,5831,500,77,451,0.905405405405405
2150258,5832,33,0,29,0.0
2150259,5833,958,49,863,0.925925925925926
2170001,5834,1674,38,211,0.075
2170002,5835,2347,39,111,0.111111111111111
2170003,5836,1500,32,456,0.125
2170004,5837,2520,50,165,0.0612244897959184
2170005,5838,1437,25,107,0.08
2170006,5839,1727,50,282,0.12
2170007,5840,1060,28,68,0.206896551724138
2170008,5841,2472,45,92,0.108695652173913
2170009,5842,1501,31,218,0.166666666666667
2170010,5843,2417,53,368,0.111111111111111
2170011,5844,852,13,100,0.307692307692308
2170012,5845,1838,60,93,0.0
2170013,5846,2878,39,175,0.075
2190011,5847,484,6,123,0.285714285714286
2190014,5848,847,12,205,0.636363636363636
2190015,5849,533,7,101,0.2
2190016,5850,1955,33,428,0.307692307692308
2190021,5851,2206,29,958,0.615384615384615
2190024,5852,959,14,397,0.5
2190032,5853,2169,23,1004,0.428571428571429
2190033,5854,92,0,19,1.0
2190035,5855,178,5,71,0.4
2190036,5856,535,7,375,0.466666666666667
2190043,5857,325,4,86,0.0
2190044,5858,778,19,288,0.473684210526316
2190045,5859,1547,24,589,0.454545454545455
2190046,5860,628,12,151,0.363636363636364
2210101,5861,2098,38,97,0.0789473684210526
2210103,5862,3246,81,229,0.0879120879120879
2210105,5863,2499,36,106,0.0
2210107,5864,960,7,47,0.0
2210112,5865,1980,23,167,0.0384615384615385
2210202,5866,3926,80,296,0.0731707317073171
2210211,5867,2282,35,217,0.111111111111111
2210216,5868,3421,56,82,0.0882352941176471
2210218,5869,2624,52,69,0.0555555555555556
2210310,5870,3009,54,82,0.0344827586206897
2210313,5871,3350,60,146,0.0461538461538462
2210314,5872,3982,61,304,0.0704225352112676
2210317,5873,2077,25,116,0.0714285714285714
2210404,5874,2270,23,253,0.115384615384615
2210408,5875,3040,53,199,0.127272727272727
2210409,5876,4734,70,288,0.0759493670886076
2210415,5877,603,4,58,0.0
2230001,5878,2324,55,148,0.0
2230002,5879,2287,61,187,0.0338983050847458
2230003,5880,1990,52,140,0.0
2230004,5881,1555,25,146,0.0
2230005,5882,593,7,33,0.0
2230008,5883,329,3,20,0.0
2230011,5884,833,23,34,0.0
2230012,5885,303,5,8,0.0
2230013,5886,1054,25,130,0.037037037037037
2230014,5887,1108,16,86,0.263157894736842
2230016,5888,1181,23,51,0.0
2230017,5889,1357,24,92,0.0833333333333333
223001,5890,1124,15,122,0.133333333333333
2230020,5891,656,4,30,0.0
2230023,5892,342,3,11,0.0
2230024,5893,784,15,33,0.0
2230025,5894,429,10,48,0.0909090909090909
223002,5895,1320,64,57,0.0289855072463768
2230036,5896,996,12,49,0.0833333333333333
223003,5897,1653,33,126,0.0294117647058824
223004,5898,1933,35,166,0.0526315789473684
2250001,5899,1111,51,71,0.0
2250002,5900,1393,64,52,0.0
2250003,5901,1421,147,68,0.0064935064935064
2250004,5902,1801,91,127,0.032258064516129
2250005,5903,1319,20,43,0.0
2250006,5904,1126,40,24,0.05
2250007,5905,853,18,28,0.0
2250008,5906,342,12,6,0.0
2250009,5907,443,5,9,0.0
2250010,5908,298,12,7,0.0
2250011,5909,130,5,3,0.0
2250012,5910,126,2,4,0.0
2250014,5911,247,6,16,0.0
2250015,5912,256,20,5,0.0
2250016,5913,299,10,8,0.0
2250017,5914,313,1,11,0.0
2250018,5915,167,13,6,0.0714285714285714
2250019,5916,653,20,15,0.0
2250020,5917,236,2,3,0.0
2250021,5918,345,6,11,0.0
2250022,5919,273,16,12,0.0
2270011,5920,1511,46,891,0.645833333333333
2270012,5921,635,19,407,0.727272727272727
2270013,5922,438,13,138,0.230769230769231
2270014,5923,140,4,48,0.5
2270016,5924,164,4,65,0.0
2270024,5925,425,9,41,0.230769230769231
2270025,5926,1229,23,280,0.352941176470588
2270026,5927,330,1,119,0.5
2270031,5928,74,2,17,0.0
2270032,5929,164,5,66,0.0
2270033,5930,1387,47,460,0.395833333333333
