CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout
2150235,5809,274,28,173,0.310344827586207
2150236,5810,496,45,328,0.444444444444444
2150237,5811,920,19,827,0.888888888888889
2150238,5812,160,13,144,0.846153846153846
2150239,5813,2833,133,2243,0.496350364963504
2150240,5814,1046,40,872,0.75
2150241,5815,884,10,723,0.5
2150242,5816,37,4,33,1.0
2150243,5817,69,10,53,0.3
2150244,5818,806,53,692,0.622641509433962
2150245,5819,487,3,426,0.666666666666667
2150246,5820,2,0,1,0.0
2150247,5821,192,15,151,0.6875
2150248,5822,53,1,46,0.0
2150249,5823,455,15,386,0.8125
2150250,5824,212,3,182,0.0
2150251,5825,12,0,6,0.0
2150252,5826,11,4,2,0.0
2150253,5827,387,11,328,0.545454545454545
2150254,5828,2795,56,2456,0.709090909090909
2150255,5829,275,16,166,0.375
2150256,5830,337,22,213,0.5
2150257,5831,526,6,470,0.714285714285714
2150258,5832,34,0,30,0.0
2150259,5833,1088,20,964,0.95
2170001,5834,1790,421,244,0.0645933014354067
2170002,5835,2501,544,128,0.0148148148148148
2170003,5836,1594,171,505,0.0930232558139535
2170004,5837,2664,681,182,0.0410557184750733
2170005,5838,1581,424,111,0.0351288056206089
2170006,5839,1869,376,349,0.0555555555555556
2170007,5840,1101,310,75,0.022508038585209
2170008,5841,2686,737,120,0.0148247978436658
2170009,5842,1502,353,237,0.04
2170010,5843,2630,480,407,0.0644490644490645
2170011,5844,927,203,110,0.0445544554455446
2170012,5845,1954,374,112,0.0293333333333333
2170013,5846,3093,754,207,0.023778071334214
2190011,5847,433,135,110,0.1
2190014,5848,939,343,212,0.0
2190015,5849,624,130,126,0.0
2190016,5850,1977,751,490,0.0
2190021,5851,2232,433,1016,0.04
2190024,5852,957,228,384,0.0
2190032,5853,2160,372,1006,0.153846153846154
2190033,5854,85,9,13,0.0
2190035,5855,179,32,75,0.0
2190036,5856,471,82,346,0.666666666666667
2190043,5857,339,136,80,0.5
2190044,5858,822,162,299,0.0
2190045,5859,1599,387,630,0.0
2190046,5860,698,146,165,0.0
2210101,5861,2126,612,97,0.032258064516129
2210103,5862,3426,803,228,0.0260869565217391
2210105,5863,2740,722,134,0.0288858321870702
2210107,5864,1050,322,54,0.0282131661442006
2210112,5865,2162,391,196,0.0335051546391753
2210202,5866,4158,892,327,0.0311457174638487
2210211,5867,2923,629,287,0.0482866043613707
2210216,5868,3382,1370,101,0.0159304851556843
2210218,5869,2838,1149,87,0.0216262975778547
2210310,5870,2710,926,61,0.0129032258064516
2210313,5871,3518,1255,163,0.0309769658459095
2210314,5872,4327,1220,364,0.03173311635476
2210317,5873,2750,823,153,0.0374848851269649
2210404,5874,2298,458,266,0.043859649122807
2210408,5875,3280,950,220,0.0336487907465825
2210409,5876,5179,1341,329,0.0246452576549664
2210415,5877,681,92,72,0.0333333333333333
2230001,5878,2302,629,160,0.0253565768621236
2230002,5879,2344,582,209,0.0206185567010309
2230003,5880,1943,402,162,0.0324189526184539
2230004,5881,1628,411,167,0.0121065375302663
2230005,5882,589,197,37,0.0152284263959391
2230008,5883,325,86,25,0.0235294117647059
2230011,5884,855,210,47,0.0095693779904306
2230012,5885,305,119,7,0.0083333333333333
2230013,5886,1044,195,139,0.0309278350515464
2230014,5887,1166,248,97,0.0161943319838057
2230016,5888,1237,432,60,0.0184757505773672
2230017,5889,1407,328,98,0.0267062314540059
223001,5890,1069,179,128,0.0220994475138122
